"Export time:  1/30/2024, 12:58:54 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CMZ8TY3N","HABGP 16Pcs/2 Set 8 Tab Dividers for 3 Ring Binder, 16 Pcs Multicolor 3 Ring Binder Dividers with Tabs, Page Folder Dividers, Plastic Tabbed File Dividers with Tabs, Three Ring Binder Index Dividers","habgp","$7.49","1,140","38","$8,539","01/11/2024","$3.30","","","$4.19","6,403","7","FBA","1","Office Products","Standard","9.65 x 0.31 x 11.34 in","10.2 oz","https://www.amazon.com/dp/B0CMZ8TY3N"
"","","B0C7KTQ661","Harloon 250 Pcs 50 Sets Ring Binder Dividers 8.5' x 11' Blank Binder Dividers 3 Hole Punch Dividers in 5 Label Sets 230 GSM Heavyweight Binder for Project Class Presentation (White)","Harloon","$37.99","314","6","$11,929","06/08/2023","$24.36","5","3","$13.63","39,008","7","FBA","1","Office Products","Standard","9.65 x 2.83 x 11.54 in","8.82 lb","https://www.amazon.com/dp/B0C7KTQ661"
"","","B07K929ZJH","Amazon Basics Two Pocket Plastic Dividers, 8 Tab Set, 24 Count (Pack of 3), Letter Size, Assorted Color","Amazon Basics","$13.34","4,315","136","$57,562","03/23/2019","$8.27","4.8","6,747","$5.07","1,474","6","AMZ","5","Office Products","Standard","9.76 x 0.22 x 11.18 in","6.7 oz","https://www.amazon.com/dp/B07K929ZJH"
"","","B07RJQH2DS","500 Pieces Tabs 2 Inch Sticky Index Tabs, Writable and Repositionable File Tabs Flags Colored Page Markers Labels for Reading Notes, Books and Classify Files, 21 Sets 10 Colors (Index Tabs)","ELII","$7.99","4,494","237","$35,907","05/05/2019","$3.87","4.7","8,193","$4.12","681","6","FBA","1","Office Products","Standard","4.49 x 0.35 x 6.85 in","2.39 oz","https://www.amazon.com/dp/B07RJQH2DS"
"","","B0CJXHFZWN","Fuutreo 20 Sets 5 Tab Binder Dividers for 3 Ring Binders 8.5 x 11 Inch Paper Multicolor Dividers with Plastic Film 3 Hole Punched Page Dividers Sturdy Binder Index Dividers for School(Nude Color)","Fuutreo","$23.99","60","2","$1,439","12/28/2023","","5","3","","91,003","","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CJXHFZWN"
"","","B0C2YQFW8C","22-Pack Desk Dividers for Students - Durable & Waterproof Plastic Study Carrel Divider, Classroom Folders Teacher Supplies, Easy-to-Clean Plastic Privacy Shield Folder Boards for Student Desks, Black","Storage Standard","$59.97","434","30","$26,027","04/18/2023","$41.54","4.3","83","$18.43","8,258","6","FBA","1","Office Products","Standard","13.54 x 7.48 x 17.17 in","13.39 lb","https://www.amazon.com/dp/B0C2YQFW8C"
"","","B07XSMCV5V","Avery Jan-Dec 12 Tab Dividers for 3 Ring Binders, Customizable Table of Contents, Multicolor Tabs, 6 Sets (11830)","AVERY","$15.11","1,429","74","$21,592","09/10/2019","$7.70","4.8","832","$7.41","3,116","6","AMZ","12","Office Products","Standard","9.11 x 0.99 x 11.11 in","1.29 lb","https://www.amazon.com/dp/B07XSMCV5V"
"","","B08BYH8FGF","5-Tab Binder Dividers, HERKKA 3 Ring Binder Dividers with Reinforced Edge, 3 Hole Punch Section Index Dividers for Binders, 1/5-Cut Tabs, Letter Size, White, 120 Dividers","HERKKA","$20.99","450","15","$9,446","06/27/2020","$11.41","4.7","238","$9.58","15,860","7","FBA","9","Office Products","Standard","9 x 0.01 x 11 in","3.12 lb","https://www.amazon.com/dp/B08BYH8FGF"
"","","B00006IBVA","Avery 8-Tab Binder Dividers, Insertable Multicolor Big Tabs, 1 Set (11111)","AVERY","$2.29","5,578","208","$12,774","10/16/2017","$-0.97","4.7","3,931","$3.26","821","6","AMZ","13","Office Products","Standard","9 x 0.06 x 11 in","0.01 oz","https://www.amazon.com/dp/B00006IBVA"
"","","B07GN87KSW","WOT I 8-Tab Plastic Dividers w/Front Pockets - 3 Sets, Multicolor Dividers with Pockets for Binders, 24PCS Tab Dividers Assorted Colors","WOT I","$14.99","991","32","$14,855","08/18/2018","$7.60","4.7","1,912","$7.39","7,771","6","FBA","1","Office Products","Standard","9.6 x 1 x 11.2 in","1.4 lb","https://www.amazon.com/dp/B07GN87KSW"
"","","B09HKG645K","NUOBESTY 44pcs Binder File Separators Page Dividers B5 26 Holes Punched Colored Dividers Labels Binder Dividers for School Office Supply","NUOBESTY","$12.09","","","$0.00","09/29/2021","$6.60","5","3","$5.49","211,116","6","FBA","2","Office Products","Standard","8.071 x 0.787 x 10.433 in","0.706 lb","https://www.amazon.com/dp/B09HKG645K"
"","","B07XSKXR48","Avery 8 Tab Dividers for 3 Ring Binders, Customizable Table of Contents, Classic White Tabs, 6 Sets (11822)","AVERY","$11.77","168","7","$1,977","09/10/2019","$6.41","4.9","39","$5.36","34,008","6","AMZ","22","Office Products","Standard","9 x 0.69 x 10.91 in","14.6 oz","https://www.amazon.com/dp/B07XSKXR48"
"","","B07Y5MXGG3","Blue Summit Supplies 10 Red Classification Folders, 3 Dividers, Letter Size with 2 Inch Tyvek Expansions, 8 Section Brick Red Classification Folder, 10 Pack","Blue Summit Supplies","$31.99","502","25","$16,059","09/19/2019","$20.46","4.8","178","$11.53","10,074","6","FBA","1","Office Products","Standard","10.58 x 2.32 x 12.52 in","4.11 lb","https://www.amazon.com/dp/B07Y5MXGG3"
"","","B08PTYLBRS","UIFER Stand White Board, Double Sided Magnetic Dry Erase Board Height Adjustable Whiteboard with Sturdy Aluminum Frame for Home Office Classroom, 36 x 24 Inch","UIFER","$87.98","307","11","$27,010","02/12/2021","$51.93","4.3","301","$36.05","21,594","7","FBA","2","Office Products","Oversize","0.01 x 68 x 24 in","11.6 lb","https://www.amazon.com/dp/B08PTYLBRS"
"","","B0CFY4T32L","Harloon 250 Pcs 50 Sets Ring Binder Dividers 8.5' x 11' Blank Binder Dividers 3 Hole Punch Dividers in 5 Label Sets 230 GSM Heavyweight Binder for Project Class Presentation (Forest Colors)","Harloon","$36.99","322","6","$11,911","08/16/2023","$23.51","5","1","$13.48","39,008","7","FBA","1","Office Products","Standard","9.76 x 3.07 x 11.69 in","8.18 lb","https://www.amazon.com/dp/B0CFY4T32L"
"","","B0CJVF7XSX","Eersida 50 Set Binder Dividers 8 Tab Dividers Labeled Blank Binder Separators 3 Hole Punch Section Binder Index Dividers for 3 Ring Binders Bulk Notebook Page, 8.98 x 11.02 Inch, White","Eersida","$56.99","60","2","$3,419","12/30/2023","","","","","104,645","","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CJVF7XSX"
"","","B07ZL2SVZW","Ensight 3 Ring Page Dividers Bulk, 1/5 Cut Tab Dividers, 100 Per Box - Divider Pages with Tabs, Decorative Printable Rewritable Divider Tabs, Exhibit Tab Dividers for 3 Ring Binders Bulk","ensight","$22.99","1,410","47","$32,416","10/24/2019","$14.67","4.8","470","$8.32","5,199","6","FBA","1","Office Products","Standard","9.2 x 1.2 x 11.2 in","2.798 lb","https://www.amazon.com/dp/B07ZL2SVZW"
"","","B086NBPS73","Amazon Basics 3 Ring Paper Binder Dividers With 5 Insertable Multicolor Plastic Tabs, Pack of 6 Sets (30 Count), Wood","Amazon Basics","$8.99","4,383","155","$39,403","10/06/2020","$4.05","4.7","2,752","$4.94","1,236","7","AMZ","1","Office Products","Standard","9.449 x 11.181 x 0.551 in","0.882 lb","https://www.amazon.com/dp/B086NBPS73"
"","","B0CDWYHLK7","Honoson 12 Sets 8 Tab Binder Dividers for 3 Ring Binders 8.5 x 11 Inch Paper Multicolor Dividers with Plastic Film 3 Hole Punched Page Dividers Sturdy Binder Index Dividers for School (Dark Color)","Honoson","$31.99","458","12","$14,651","05/10/2023","$20.76","4.9","10","$11.23","20,272","7","FBA","1","Office Products","Standard","8.5 x 0.01 x 11 in","3.61 lb","https://www.amazon.com/dp/B0CDWYHLK7"
"","","B004I19AVC","Wilson Jones View-Tab Transparent Dividers, 8 Square Tabs, Letter Size, Clear, 6 Sets per Pack (W55020)","Wilson Jones","$14.85","60","2","$891.00","11/21/2010","$6.06","4.9","89","$8.79","96,419","6","FBA","3","Office Products","Standard","9.409 x 11.496 x 0.984 in","2.851 lb","https://www.amazon.com/dp/B004I19AVC"
"","","B01HC4KIVW","Avery Big Tab Write & Erase Durable Plastic Dividers, 8 Multicolor Tabs, 1 Set (16130)","AVERY","$6.83","5,216","151","$35,625","02/28/2015","$2.87","4.8","18,341","$3.96","1,285","6","FBA","23","Office Products","Standard","9.16 x 0.1 x 11.01 in","5 oz","https://www.amazon.com/dp/B01HC4KIVW"
"","","B09DK9M69S","Vtopmart Drawer Dividers Organizers 8 Pack, Adjustable 3.2' High Expandable from 12.2-21.4' Kitchen Drawer Organizer, Clear Plastic Drawers Separators for Clothing, Installed by Double-sided Tape","Vtopmart","$14.39","10,946","409","$157,513","08/24/2021","$5.90","4.1","5,330","$8.49","972","7","FBA","1","Home & Kitchen","Standard","5 x 11.69 x 4.29 in","2.56 lb","https://www.amazon.com/dp/B09DK9M69S"
"","","B07NXX773Q","Avery 8 Tab Plastic Binder Dividers with Pockets, Two Tone, 1 Set (11989)","AVERY","$7.23","3,299","89","$23,852","02/19/2019","$3.08","4.8","8,579","$4.15","2,509","6","FBA","9","Office Products","Standard","9.85 x 0.19 x 11.15 in","6.4 oz","https://www.amazon.com/dp/B07NXX773Q"
"","","B017ETNUZG","Avery 1-31 Tab Dividers for 3 Ring Binders, Customizable Table of Contents, Multicolor Tabs, 1 Set (11846)","AVERY","$8.41","1,676","78","$14,095","10/31/2015","$4.23","4.8","2,354","$4.18","2,941","6","FBA","29","Office Products","Standard","9 x 0.38 x 11 in","2.12 oz","https://www.amazon.com/dp/B017ETNUZG"
"","","B08WJLJZJT","Oxford OneStep Binder Dividers, 12 Tab Numeric Divider Sets, Customizable Table of Contents, Reversible Multicolor Tabs, Numbered 112, 3 Sets (89403)","Oxford","$7.47","240","8","$1,793","02/11/2021","$3.29","4.7","237","$4.18","28,719","7","AMZ","1","Office Products","Standard","9.02 x 11.1 x 0.47 in","0.75 lb","https://www.amazon.com/dp/B08WJLJZJT"
"","","B01FIYTN7I","AVERY 5-Tab Binder Dividers, Write & Erase Multicolor Big Tabs, 6 Sets (23076)","AVERY","$13.99","550","18","$7,695","06/16/2016","$8.12","4.7","1,893","$5.87","14,007","6","FBA","15","Office Products","Standard","9.88 x 1.53 x 11.25 in","10.2 oz","https://www.amazon.com/dp/B01FIYTN7I"
"","","B0CM5QDTV3","Thenshop 200 Pieces 3 Ring Binder Dividers with Tabs 40 Sets 5 Tab Dividers for 3 Ring Binders Letter Size Page Dividers for 3 Ring Binder with Tabs (Mix Color)","Thenshop","$34.99","162","5","$5,668","10/30/2023","$22.71","3","2","$12.28","42,951","7","FBA","1","Office Products","Standard","9.8 x 2.13 x 11.69 in","5.19 lb","https://www.amazon.com/dp/B0CM5QDTV3"
"","","B0C8HDQWNF","Thenshop 192 Pieces 3 Ring Binder Dividers with Tabs 24 Sets 8 Tab Dividers for 3 Ring Binders Letter Size Page Dividers for 3 Ring Binder with Tabs (Colorful)","Thenshop","$36.99","358","19","$13,242","06/18/2023","$24.71","4.7","12","$12.28","13,269","6","FBA","1","Office Products","Standard","9.45 x 2.17 x 11.5 in","4.8 lb","https://www.amazon.com/dp/B0C8HDQWNF"
"","","B0C5R1QN9T","HABGP16PCS/2 Set 3 Ring Clear Binder Dividers with Tabs, 8.5 x 11 8 Tabs Binder Dividers with Pockets, Clear Page Protectors Index Dividers for 3 Ring Binder, Heavy Duty Plastic Sheet Protectors","habgp","$5.99","292","22","$1,749","05/18/2023","$2.17","4.4","54","$3.82","11,260","7","FBA","1","Office Products","Standard","8.5 x 0.1 x 11.5 in","5 oz","https://www.amazon.com/dp/B0C5R1QN9T"
"","","B0BXJS9F9K","Mr. Pen- Clear Sheet Protectors with Binder Tabs, 8 Tabs, 2 Sets, Clear Binder Sheet Protectors, Clear Plastic Dividers for 3 Ring Binder, Insertable Index Page Divider Multicolor Tabs","Mr. Pen","$5.99","2,233","96","$13,376","03/04/2023","$2.17","4.6","89","$3.82","2,295","6","FBA","1","Office Products","Standard","8.5 x 0.01 x 11 in","5.6 oz","https://www.amazon.com/dp/B0BXJS9F9K"
"","","B0BCK7TRRC","5 Set of 40 Pack A4 Plastic Sleeves Binder Index Dividers Pocket Dividers for 2/3/4 Ring Binder with 8 TabsClear Plastic Sheet Protectors Paper Organizer for School Home Office","Surcotto","$15.99","406","9","$6,492","08/30/2022","$10.00","4.5","82","$5.99","25,068","7","FBA","1","Office Products","Standard","10.12 x 0.51 x 12.09 in","13.4 oz","https://www.amazon.com/dp/B0BCK7TRRC"
"","","B0BDWZC3F1","1InTheOffice Dividers for 3 Ring Binder, Binder Dividers with Tabs, 3 Ring Binder Dividers with Tabs, 8 Tab Dividers, Multicolor, 8/Pack","1InTheOffice","$13.59","50","3","$679.50","09/10/2022","$6.41","4.2","9","$7.18","67,057","6","FBA","1","Office Products","Standard","9.69 x 0.63 x 11.5 in","1.12 lb","https://www.amazon.com/dp/B0BDWZC3F1"
"","","B07K8ZNKZ6","Amazon Basics 3-Ring Binder Plastic Divider Set, 3-Hole Punched Letter Size 8-Tab Dividers, 6 Pack, Assorted Color","Amazon Basics","$11.89","2,048","61","$24,351","03/23/2019","$7.19","4.7","7,653","$4.70","3,884","6","AMZ","3","Office Products","Standard","9 x 0.1 x 11 in","5.4 oz","https://www.amazon.com/dp/B07K8ZNKZ6"
"","","B0BZ7SWFMD","3 Ring Binder Dividers with 5-Tabs for Letter Size, 1/5 Cut, 3-Hole Punched, Write & Erase Plastic Binder Dividers Extra Durable Section Index Dividers for Binders, Pack of 5 Sets, 25 Dividers Total","Homakover","$9.99","917","28","$9,161","06/12/2022","$4.90","4.7","219","$5.09","8,957","7","FBA","1","Office Products","Standard","9.96 x 0.39 x 11.02 in","15.8 oz","https://www.amazon.com/dp/B0BZ7SWFMD"
"","","B0C4GZZN6X","HABGP 16Pcs/2 Set Clear Binder Sheet Protectors for 3 Ring Binder Letter Size, 8 Tab Plastic Binder Dividers with Pockets and Tabs, Page Protectors for 3 Ring Binder 8.5x11","habgp","$5.99","1,693","64","$10,141","05/05/2023","$2.17","4.5","61","$3.82","3,662","7","FBA","1","Office Products","Standard","8.5 x 0.1 x 11.5 in","4.9 oz","https://www.amazon.com/dp/B0C4GZZN6X"
"","","B01FKQBAES","Avery 8-Tab Plastic Pocket Dividers for Home Office or Homeschool Supplies, Insertable Multicolor, 3 Sets (11907)","AVERY","$14.74","1,838","60","$27,092","06/16/2016","$8.75","4.8","9,338","$5.99","3,963","7","FBA","21","Office Products","Standard","9.88 x 1.5 x 11.25 in","10.6 oz","https://www.amazon.com/dp/B01FKQBAES"
"","","B0C89Y95B8","Fulmoon 320 Pieces 3 Ring Binder Dividers with Tabs 40 Sets 8 Tab Dividers for 3 Ring Binders Letter Size Page Dividers 3 Hole Punch Section Index Dividers for Binders","Fulmoon","$44.99","150","5","$6,749","06/15/2023","$30.91","3","2","$14.08","40,459","7","FBA","1","Office Products","Standard","10.83 x 1.58 x 13.78 in","7.28 lb","https://www.amazon.com/dp/B0C89Y95B8"
"","","B0BX8FY2FM","Room Divider 6ft Room Dividers and Privacy Screens, 3 Panel Partition Room Divider Screen Portable Fabric Panel, Indoor Folding Room Divider for Room Separation, Freestanding Wall Divider for Bedroom","YASRKML","$59.99","194","7","$11,638","03/01/2023","","4.2","44","","134,876","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BX8FY2FM"
"","","B09GJT17V4","Avery Insertable Style Edge Plastic Mini Dividers for 3 Ring Binders, 5.5' x 8.5', 5-Tab Sets, Multicolor, 4 Binder Divider Sets (21118)","AVERY","$14.82","568","19","$8,418","09/16/2021","$9.53","4.7","1,784","$5.29","13,228","6","AMZ","3","Office Products","Standard","6.5 x 0.32 x 8.7 in","7.4 oz","https://www.amazon.com/dp/B09GJT17V4"
"","","B07FK6QLXG","Cardinal A-Z Tab Dividers for 3 Ring Binders, Customizable Table of Contents Page with Multicolor A-Z Tabs, 3 Sets (63218)","Cardinal","$11.47","1,801","55","$20,657","08/23/2018","$4.61","4.8","1,641","$6.86","4,333","6","AMZ","1","Office Products","Standard","11 x 1.26 x 9 in","1.57 lb","https://www.amazon.com/dp/B07FK6QLXG"
"","","B00HD9IE54","Avery 11115 Insertable Big Tab Dividers, 8-Tab, Letter (Box of 24 Sets)","AVERY","$18.15","823","32","$14,937","12/16/2013","$9.00","4.7","642","$9.15","7,754","6","AMZ","37","Office Products","Standard","9.75 x 2.63 x 11.5 in","3.51 lb","https://www.amazon.com/dp/B00HD9IE54"
"","","B0CN6LZMY6","HABGP 10Pcs/2 Set 5 Tab Dividers for 3 Ring Binder, 10 Pcs Multicolor 3 Ring Binder Dividers with Tabs, Page Folder Dividers, Plastic Tabbed File Dividers with Tabs, Three Ring Binder Index Dividers","habgp","$7.99","900","19","$7,191","01/11/2024","$3.65","2","1","$4.34","13,093","7","FBA","1","Office Products","Standard","9.69 x 0.28 x 11.26 in","7 oz","https://www.amazon.com/dp/B0CN6LZMY6"
"","","B017ETNUT2","Avery 12 Tab Dividers for 3 Ring Binders, Customizable Table of Contents, Multicolor Tabs, 1 Set (11843)","AVERY","$6.20","2,391","58","$14,824","10/31/2015","$2.33","4.8","4,950","$3.87","4,078","6","FBA","24","Office Products","Standard","9 x 0.13 x 11 in","2.12 oz","https://www.amazon.com/dp/B017ETNUT2"
"","","B0B28RYVG9","Comic Book Dividers Multicolor Frosted Card Separator with Tabs Large Plastic Comic Book Dividers for Comic Book Storage Boxes, 10 Assorted Colors, 7.25 x 11.25 Inch(50 Pcs)","Lewtemi","$21.99","255","11","$5,607","05/24/2022","$12.90","4.6","85","$9.09","21,242","6","FBA","1","Office Products","Standard","7.25 x 0.01 x 11.25 in","2.48 lb","https://www.amazon.com/dp/B0B28RYVG9"
"","","B0C69HPZN9","Colorful Binder Dividers with Tabs,Plastic Index with 8-Tabs,for 3 Ring Binder,6 Sets","LIMANLIRY","$16.99","655","35","$11,128","05/24/2023","$8.65","4.8","28","$8.34","7,118","6","FBA","1","Office Products","Standard","9.69 x 1.02 x 11.54 in","2.42 lb","https://www.amazon.com/dp/B0C69HPZN9"
"","","B0000AQOB0","Avery 12 Tab Dividers for 3 Ring Binders, Customizable Table of Contents, Multicolor Tabs, 6 Sets (11196)","AVERY","$11.67","4,194","148","$48,944","04/18/2006","$4.78","4.8","4,205","$6.89","1,318","6","AMZ","47","Office Products","Standard","9 x 0.81 x 11 in","1 lb","https://www.amazon.com/dp/B0000AQOB0"
"","","B0CMCRRJHB","3 Ring Binder Dividers, Premium Cardboard Binder Dividers with 5-Tabs Set, Letter Size Index Dividers 8.5 x 11 for 3 Ring Binder, Great for File Folder Dividers (8 Sets, 40 Sheets in Total) (White)","CoroRio","$16.99","330","11","$5,607","","","4.3","56","","22,102","","FBA","","Office Products","","","","https://www.amazon.com/dp/B0CMCRRJHB"
"","","B09RTRV64N","The Divider: Trump in the White House, 2017-2021","Audible","$0.00","","","","09/19/2022","","4.7","2,684","","","","","1","Audible Books & Originals","","","","https://www.amazon.com/dp/B09RTRV64N"
"","","B0CKP6P1P4","EOOUT 8 Tab Plastic Dividers, Pastel, 8 Tab Index Dividers with 11 Hole Punch, for Notebooks and 3 Ring Binders, Letter Size, Set of 3, 24 Dividers","EOOUT","$9.99","294","14","$2,937","10/07/2023","$5.42","5","2","$4.57","17,475","6","FBA","1","Office Products","Standard","9.13 x 0.28 x 10.98 in","6.4 oz","https://www.amazon.com/dp/B0CKP6P1P4"
"","","B075GZQ62T","Avery A-Z Tab Dividers for 3 Ring Binders, Customizable Table of Contents, Multicolor Tabs, 3 Sets (44225)","AVERY","$17.99","2,681","103","$48,231","09/21/2017","$10.15","4.8","5,528","$7.84","2,085","6","AMZ","23","Office Products","Standard","9.19 x 0.59 x 11.19 in","1.34 lb","https://www.amazon.com/dp/B075GZQ62T"
