"Export time:  1/30/2024, 12:46:04 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CF5CVVF5","Buqoo 3-Ring Binder Plastic Divider Set Light Pink 5-Tab Dividers Sheet Protector Dividers Page Binder Insertable Index Dividers 3 Holes Punch Section Index Dividers for Letter Size Binder 5 Sheets","Buqoo","$7.98","97","2","$774.06","08/08/2023","$3.86","4.7","10","$4.12","101,303","6","FBA","2","Office Products","Standard","9.45 x 0.2 x 11.06 in","3.52 oz","https://www.amazon.com/dp/B0CF5CVVF5"
"","","B08BMT7KX9","Pukka Pad, 5 Dividers, Binder Notebook File Page Separators, 1 Pack of 5 Tab Set, 8  x 11 in. Neon Colors","Pukka Pad","$5.66","","","$2,516","06/21/2020","$2.26","4.7","35","$3.40","175,501","6","FBA","1","Office Products","Standard","9.5 x 0.01 x 11.75 in","0.04 lb","https://www.amazon.com/dp/B08BMT7KX9"
"","","B0BCK7TRRC","5 Set of 40 Pack A4 Plastic Sleeves Binder Index Dividers Pocket Dividers for 2/3/4 Ring Binder with 8 TabsClear Plastic Sheet Protectors Paper Organizer for School Home Office","Surcotto","$15.99","406","9","$6,492","08/30/2022","$10.00","4.5","82","$5.99","25,068","7","FBA","1","Office Products","Standard","10.12 x 0.51 x 12.09 in","13.4 oz","https://www.amazon.com/dp/B0BCK7TRRC"
"","","B0C89Y95B8","Fulmoon 320 Pieces 3 Ring Binder Dividers with Tabs 40 Sets 8 Tab Dividers for 3 Ring Binders Letter Size Page Dividers 3 Hole Punch Section Index Dividers for Binders","Fulmoon","$44.99","150","5","$6,749","06/15/2023","$30.91","3","2","$14.08","40,459","7","FBA","1","Office Products","Standard","10.83 x 1.58 x 13.78 in","7.28 lb","https://www.amazon.com/dp/B0C89Y95B8"
"","","B0C1YJ1TJ7","HABGP 10PCS/2 Set 3 Ring Binder Dividers with Tabs, Color Page Dividers for 3 Ring Binder with Tabs, 5 Tab Dividers, Clear Folder Dividers, Three Ring File Dividers with Tabs, Tabbed Index Dividers","habgp","$5.99","224","7","$1,342","04/09/2023","$2.02","4.7","50","$3.97","32,270","7","FBA","2","Office Products","Standard","8.5 x 0.1 x 11.5 in","6.4 oz","https://www.amazon.com/dp/B0C1YJ1TJ7"
"","","B092CCR5Q4","Avery Durable Plastic 5-Tab Write & Erase Big Tab Dividers for 3 Ring Binders, Pastel Brights (16270)","AVERY","$3.82","20,640","645","$78,845","04/12/2021","$-0.29","4.8","6,846","$4.11","129","6","AMZ","3","Office Products","Standard","1 x 1 x 1 in","3.2 oz","https://www.amazon.com/dp/B092CCR5Q4"
"","","B0CCNPB3QQ","Buqoo Black 3 Rings Binder Dividers Set with 5-Tab for Letter Size (Black-1 Set)","Buqoo","$7.98","145","3","$1,157","07/23/2023","$3.86","5","7","$4.12","59,375","5","FBA","2","Office Products","Standard","8.4 x 0.1 x 10.9 in","3.17 oz","https://www.amazon.com/dp/B0CCNPB3QQ"
"","","B085X5TD82","Avery 5-Tab Binder Dividers, Insertable Clear Big Tabs, 24 Sets, 2 Pack (11113)","AVERY","$16.91","115","4","$1,945","03/13/2020","$10.83","4.7","432","$6.08","48,533","6","AMZ","10","Office Products","Standard","10.45 x 3.7 x 11.9 in","5.9 oz","https://www.amazon.com/dp/B085X5TD82"
"","","B07SX66MYC","3 Ring Binder Dividers with Tabs - (12 Sets) x 8 Tab Dividers for 3 Ring Binders - White - Binder Dividers with Tabs - Binder Tabs - Page Dividers for 3 Ring Binder with Tabs - Binder Tabs Dividers","Paper Plan","$25.25","480","16","$12,120","06/09/2019","$15.67","4.6","459","$9.59","15,153","6","FBA","8","Office Products","Standard","9.29 x 1.42 x 11.38 in","2.55 lb","https://www.amazon.com/dp/B07SX66MYC"
"","","B09YTWCM4C","INFUN Plastic 5-Tab Binder Dividers with 2 Clear Pockets - 6 Sets, 30 pcs Multicolor Pocket Dividers with 3 Holes for 3 Ring Binders,Total 30 Tabs","INFUN","$15.99","698","33","$11,161","04/25/2022","$8.45","4.7","75","$7.54","7,556","7","FBA","1","Office Products","Standard","9.84 x 1.06 x 11.38 in","1.81 lb","https://www.amazon.com/dp/B09YTWCM4C"
"","","B07NZZLD19","Avery Big Tab Insertable 2 Pocket Dividers for 3 Ring Binders, 5-Tab Set, Bright Two-Tone Multicolor, 1 Set (11988)","AVERY","$5.00","754","25","$3,770","02/19/2019","$1.33","4.8","2,478","$3.67","9,914","6","AMZ","6","Office Products","Standard","9.85 x 0.14 x 11.15 in","0.01 oz","https://www.amazon.com/dp/B07NZZLD19"
"","","B0CN6LZMY6","HABGP 10Pcs/2 Set 5 Tab Dividers for 3 Ring Binder, 10 Pcs Multicolor 3 Ring Binder Dividers with Tabs, Page Folder Dividers, Plastic Tabbed File Dividers with Tabs, Three Ring Binder Index Dividers","habgp","$7.99","900","19","$7,191","01/11/2024","$3.65","2","1","$4.34","13,093","7","FBA","1","Office Products","Standard","9.69 x 0.28 x 11.26 in","7 oz","https://www.amazon.com/dp/B0CN6LZMY6"
"","","B01FKMCNL6","Avery 11109 5-Tab Binder Dividers, Insertable Multicolor Big Tabs, 6 Sets","AVERY","$8.79","3,317","127","$29,156","06/16/2016","$4.40","4.8","12,513","$4.39","1,614","6","AMZ","13","Office Products","Standard","9.25 x 0.37 x 11 in","8.6 oz","https://www.amazon.com/dp/B01FKMCNL6"
"","","B08358ZV4J","Blue Summit Supplies 5 Tab Plastic Dividers, Assorted Colors, 5 Tab Index Dividers with 3 Hole Punch, for Notebooks and 3 Ring Binders, Letter Size, Heavy Duty Plastic, Set of 3, 15 Dividers","Blue Summit Supplies","$9.99","172","6","$1,718","12/25/2019","$5.42","4.7","358","$4.57","38,141","6","FBA","8","Office Products","Standard","9.88 x 0.47 x 11.1 in","11.3 oz","https://www.amazon.com/dp/B08358ZV4J"
"","","B01FIYTN7I","AVERY 5-Tab Binder Dividers, Write & Erase Multicolor Big Tabs, 6 Sets (23076)","AVERY","$13.99","550","18","$7,695","06/16/2016","$8.12","4.7","1,893","$5.87","14,007","6","FBA","15","Office Products","Standard","9.88 x 1.53 x 11.25 in","10.2 oz","https://www.amazon.com/dp/B01FIYTN7I"
"","","B091TG5XPZ","Seashell 5-Tab Plastic Binder Dividers, Insertable Index Dividers for 3 Ring Binders, Letter Size, Durable, Assorted Colors, School Subject Binder Organizers, Pack of 6 Sets (30 Dividers Total)","Seashell","$7.99","205","5","$1,638","04/05/2021","$3.72","4.5","63","$4.27","47,139","6","FBA","1","Office Products","Standard","8.5 x 0.01 x 11 in","9.1 oz","https://www.amazon.com/dp/B091TG5XPZ"
"","","B09WW3PZBK","Oxford Plastic Binder Dividers, Full Pocket Top & Side Loading Sheet Protector Dividers, Built in Extra Large Tabs, Asst Colors, 5-Tab, 3 Sets (89651)","Oxford","$8.91","90","3","$801.90","03/29/2022","$4.37","4.7","95","$4.54","63,463","7","AMZ","2","Office Products","Standard","9.41 x 11.46 x 0.51 in","0.75 lb","https://www.amazon.com/dp/B09WW3PZBK"
"","","B0CLQQKZ65","Dispowreath 6 Sets 5-Tab Note-Taking System Discbound Tab Dividers 8.5 X11 Inch Letter Size Plastic Dividers Multicolor 5 Colors for School Office Subject Document (Mixed Color)","Dispowreath","$19.99","152","4","$3,038","10/24/2023","$11.85","5","1","$8.14","55,593","7","FBA","1","Office Products","Standard","9.76 x 0.75 x 12.28 in","1.48 lb","https://www.amazon.com/dp/B0CLQQKZ65"
"","","B00392A5BU","Cardinal Plastic Binder Dividers without Pockets, 5-Tab, Insertable Multicolor Tabs, Letter Size,1 Set (84018), Assorted","Cardinal","$7.51","72","1","$540.72","10/21/2009","$3.46","4.3","261","$4.05","133,965","7","AMZ","10","Office Products","Standard","9 x 0.04 x 11 in","0.96 oz","https://www.amazon.com/dp/B00392A5BU"
"","","B086NBPS73","Amazon Basics 3 Ring Paper Binder Dividers With 5 Insertable Multicolor Plastic Tabs, Pack of 6 Sets (30 Count), Wood","Amazon Basics","$8.99","4,383","155","$39,403","10/06/2020","$4.05","4.7","2,752","$4.94","1,236","7","AMZ","1","Office Products","Standard","9.449 x 11.181 x 0.551 in","0.882 lb","https://www.amazon.com/dp/B086NBPS73"
"","","B00006IBVD","Avery 5-Tab Binder Dividers, Insertable Clear Big Tabs, 1 Set (11122)","AVERY","$2.99","197","9","$589.03","08/13/2008","$-0.38","4.7","236","$3.37","26,537","6","AMZ","8","Office Products","Standard","9 x 0.05 x 11 in","1.76 oz","https://www.amazon.com/dp/B00006IBVD"
"","","B001E63GTG","Avery Big Tab Write & Erase Durable Plastic Dividers for 3 Ring Binders, 5-Tab Set, Pastel Multicolor, 1 Set (16170)","AVERY","$4.99","481","16","$2,400","08/15/2007","$1.32","4.8","1,477","$3.67","15,596","6","AMZ","27","Office Products","Standard","9.16 x 0.07 x 11.01 in","2.12 oz","https://www.amazon.com/dp/B001E63GTG"
"","","B07QQDMXX6","Blue Summit Supplies 3 Ring Binder Dividers with Reinforced Edge, 1/5 Cut Tabs, Letter Size, 3 Hole Punch Section Index Dividers for Binders, Manila, 100 Pack","Blue Summit Supplies","$19.99","129","3","$2,579","04/11/2019","$11.20","4.5","134","$8.79","64,370","6","FBA","2","Office Products","Standard","9.3 x 1.4 x 11 in","2.4 lb","https://www.amazon.com/dp/B07QQDMXX6"
"","","B0CFY1SCRY","Fuutreo 20 Sets 5 Tab Binder Dividers for 3 Ring Binders 8.5 x 11 Inch Paper Multicolor Dividers with Plastic Film 3 Hole Punched Page Dividers Sturdy Binder Index Dividers for School(Morandi Color)","Fuutreo","$24.99","45","2","$1,125","08/16/2023","$14.81","5","3","$10.18","91,003","7","FBA","1","Office Products","Standard","11.3 x 1.93 x 12.87 in","3.69 lb","https://www.amazon.com/dp/B0CFY1SCRY"
"","","B001LNK0L4","Avery Insertable Dividers, Buff Paper, 5 Multicolor Tabs, 1 Set (81000), Yellow","AVERY","$0.91","690","23","$627.90","01/01/2009","$-2.50","4.7","323","$3.41","10,814","3","AMZ","2","Office Products","Standard","8.9 x 0.1 x 11.3 in","0.03 lb","https://www.amazon.com/dp/B001LNK0L4"
"","","B01CGGOO8E","Avery Office Essentials Big Tab Write-On Dividers, 8-1/2 x 11, 5 Tab, White Tab, 12 Pack (24846)","AVERY","$9.99","110","6","$1,099","03/06/2016","$5.42","4.7","192","$4.57","35,656","4","AMZ","2","Office Products","Standard","12.5 x 0.48 x 9.75 in","11.2 oz","https://www.amazon.com/dp/B01CGGOO8E"
"","","B08WBYPVGJ","Oxford Blank Write On Binder Dividers, 1/5 Cut Tabs, 3 Hole Punch Dividers in 5 Tab Sets, 100 Dividers, 20 Sets, White (89981)","Oxford","$12.64","5,058","125","$63,933","02/08/2021","$5.60","4.6","1,347","$7.04","1,639","7","AMZ","3","Office Products","Standard","1 x 12 x 10 in","1.99 lb","https://www.amazon.com/dp/B08WBYPVGJ"
"","","B0CFY4T32L","Harloon 250 Pcs 50 Sets Ring Binder Dividers 8.5' x 11' Blank Binder Dividers 3 Hole Punch Dividers in 5 Label Sets 230 GSM Heavyweight Binder for Project Class Presentation (Forest Colors)","Harloon","$36.99","322","6","$11,911","08/16/2023","$23.51","5","1","$13.48","39,008","7","FBA","1","Office Products","Standard","9.76 x 3.07 x 11.69 in","8.18 lb","https://www.amazon.com/dp/B0CFY4T32L"
"","","B09X5D5BVV","3 Ring Binder Dividers, 20 Sheets Premium Kraft Binder Dividers with 5-Tabs Set, 8.5 x 11 Cardstock Letter Size Index Dividers Paper Binder Dividers for 3 Ring Binder(Kraft)","CoroRio","$9.99","290","11","$2,897","04/03/2022","$4.90","4.3","56","$5.09","22,102","5","FBA","1","Office Products","Standard","8.5 x 0.01 x 11 in","12.6 oz","https://www.amazon.com/dp/B09X5D5BVV"
"","","B00006IC8E","Avery 5-Tab Sheet Protector Dividers, Easy Print & Apply Clear Labels, Index Maker, White Tabs, 1 Set (75500)","AVERY","$6.14","400","14","$2,456","01/28/2009","$2.30","4.7","947","$3.84","17,391","6","AMZ","28","Office Products","Standard","10 x 0.13 x 11.38 in","5 oz","https://www.amazon.com/dp/B00006IC8E"
"","","B084Q3WY6Y","6 Sets of 5 Tab Dividers for 3 Ring Binders, 30 Total Bulk Dividers for Office, School Supplies (Pink, Black, 8.5 x 11 in)","Paper Junkie","$15.99","83","1","$1,327","08/10/2020","$8.45","4.7","141","$7.54","155,180","7","FBA","1","Office Products","Standard","9.29 x 0.59 x 11.1 in","1.12 lb","https://www.amazon.com/dp/B084Q3WY6Y"
"","","B000DN867I","Avery 5-Tab Extra Wide Binder Dividers, Easy Print & Apply Clear Label Strip, Index Maker,White, 5 Sets (11440)","AVERY","$27.98","158","6","$4,421","12/03/2006","$21.05","4.7","316","$6.93","35,168","7","AMZ","34","Office Products","Standard","9.75 x 0.25 x 11.25 in","0.96 oz","https://www.amazon.com/dp/B000DN867I"
