"Export time:  1/30/2024, 12:45:31 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B092CM3KVX","Avery Durable Plastic 8-Tab Write & Erase Big Tab Dividers for 3 Ring Binders, Pastel Brights (16271)","AVERY","$5.20","20,346","645","$105,799","04/12/2021","$1.05","4.8","6,846","$4.16","129","6","AMZ","6","Office Products","Standard","1 x 1 x 1 in","4.6 oz","https://www.amazon.com/dp/B092CM3KVX"
"","","B0C7KTQ661","Harloon 250 Pcs 50 Sets Ring Binder Dividers 8.5' x 11' Blank Binder Dividers 3 Hole Punch Dividers in 5 Label Sets 230 GSM Heavyweight Binder for Project Class Presentation (White)","Harloon","$37.99","314","6","$11,929","06/08/2023","$24.36","5","3","$13.63","39,008","7","FBA","1","Office Products","Standard","9.65 x 2.83 x 11.54 in","8.82 lb","https://www.amazon.com/dp/B0C7KTQ661"
"","","B07K92HF9K","Amazon Basics Two Pocket Plastic Dividers, 5 Tab Set, Pack of 3, Letter Size, Assorted Color","Amazon Basics","$8.96","1,706","63","$15,286","03/23/2019","$4.03","4.8","2,870","$4.93","3,764","6","AMZ","3","Office Products","Standard","11.6 x 0.63 x 9.85 in","13.4 oz","https://www.amazon.com/dp/B07K92HF9K"
"","","B07Y5MXGG3","Blue Summit Supplies 10 Red Classification Folders, 3 Dividers, Letter Size with 2 Inch Tyvek Expansions, 8 Section Brick Red Classification Folder, 10 Pack","Blue Summit Supplies","$31.99","502","25","$16,059","09/19/2019","$20.46","4.8","178","$11.53","10,074","6","FBA","1","Office Products","Standard","10.58 x 2.32 x 12.52 in","4.11 lb","https://www.amazon.com/dp/B07Y5MXGG3"
"","","B07TYT6D9P","Samsill 10 Pocket Spiral Project Folder Organizer with 5 Dividers, Zipper Pouch, Customizable Front Cover, Erasable Write On Tabs in Multi Colors, Plastic Folders with Pockets","Samsill","$7.49","1,806","47","$13,527","07/02/2019","$3.30","4.7","4,382","$4.19","5,165","7","FBA","1","Office Products","Standard","10.5 x 0.72 x 11.75 in","9.6 oz","https://www.amazon.com/dp/B07TYT6D9P"
"","","B08FMJRLBR","WOT I 5-Tab Plastic Dividers w/Front Pockets - 3 Sets, Multicolor Dividers with Pockets for Binders, 15PCS Tab Dviders Assorted Colors","WOT I","$11.99","975","32","$11,690","08/10/2020","$5.67","4.7","1,912","$6.32","7,771","6","FBA","1","Office Products","Standard","9.72 x 0.94 x 11.34 in","14.4 oz","https://www.amazon.com/dp/B08FMJRLBR"
"","","B01HC4KIVW","Avery Big Tab Write & Erase Durable Plastic Dividers, 8 Multicolor Tabs, 1 Set (16130)","AVERY","$6.83","5,216","151","$35,625","02/28/2015","$2.87","4.8","18,341","$3.96","1,285","6","FBA","23","Office Products","Standard","9.16 x 0.1 x 11.01 in","5 oz","https://www.amazon.com/dp/B01HC4KIVW"
"","","B0738R1F53","10 Letter Size Red Classification Folders - 1 Divider - 2 Inch Tyvek Expansions - Durable 2 Prongs Designed to Organize Standard Medical Files, Office Reports - Letter Size, Red Brick Color, 10 Pack","Blue Summit Supplies","$29.99","302","14","$9,057","06/24/2017","$19.70","4.6","272","$10.29","17,840","6","FBA","12","Office Products","Standard","10.59 x 1.73 x 13.89 in","2.79 lb","https://www.amazon.com/dp/B0738R1F53"
"","","B07JQV37JF","The File King Three Divider Pressboard Classification Light Blue File Folder - Letter Size | Box of 10 | 2/5 ROC Top Tab | 3 Expansion | Eight 2-Inch Fastener Prongs | Made in USA","The File King","$33.99","90","3","$3,059","01/22/2020","$22.47","4.8","34","$11.52","59,761","6","FBA","1","Office Products","Standard","10 x 2.7 x 13 in","3.849 lb","https://www.amazon.com/dp/B07JQV37JF"
"","","B0BHT4W57P","51 Pcs Top Tab File Guides Alphabetic File Dividers Alphabet Sticker, a-z 1/5 Tab Alphabetical File Dividers for Office Business Classroom Products, Polypropylene, 11.8 x 10 Inch","Jecery","$32.99","90","3","$2,969","10/09/2022","","4.6","6","","63,448","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0BHT4W57P"
"","","B0CN6NM92M","Thenshop 192 Pieces 3 Ring Binder Dividers with Tabs 24 Sets 8 Tab Dividers for 3 Ring Binders Letter Size Page Dividers for 3 Ring Binder with Tabs (Bright Color)","Thenshop","$33.99","444","19","$15,092","11/12/2023","$22.16","4.7","12","$11.83","13,269","6","FBA","1","Office Products","Standard","11.1 x 2.52 x 13.46 in","4.75 lb","https://www.amazon.com/dp/B0CN6NM92M"
"","","B07Y9VRFBJ","ELII 900 Pieces Tabs Sticky Index Tabs,Writable and Repositionable File Tabs Flags Colored Page Markers Labels for Reading Notes, Books and Classify Files, 41 Sets (Index Tabs)","ELII","$9.95","2,131","67","$21,203","09/23/2019","$5.54","4.7","3,924","$4.41","3,511","7","FBA","1","Office Products","Standard","5.32 x 0.51 x 7.64 in","2.89 oz","https://www.amazon.com/dp/B07Y9VRFBJ"
"","","B08FK78Z2B","BAZIC 8 Pockets Folder Portfolios w/ Double Loop Wire Binding, Letter Size Paper Folders for Office Business Document Papers Organizer, 1-Pack","BAZIC Products","$7.99","135","5","$1,079","08/09/2020","$3.87","4.3","181","$4.12","41,942","6","FBA","2","Office Products","Standard","10.88 x 0.75 x 11.5 in","5.3 oz","https://www.amazon.com/dp/B08FK78Z2B"
"","","B07TYVZDXL","Samsill Deluxe 24 Pocket Spiral Project Folder Organizer with 12 Dividers, Zipper Pouch, Customizable Front Cover, Erasable Write On Tabs in Multi Colors, Plastic Folders with Pockets","Samsill","$13.99","2,377","72","$33,254","07/03/2019","$6.75","4.7","6,722","$7.24","3,204","7","FBA","2","Office Products","Standard","10.75 x 1 x 11.75 in","1.17 lb","https://www.amazon.com/dp/B07TYVZDXL"
"","","B07NXX773Q","Avery 8 Tab Plastic Binder Dividers with Pockets, Two Tone, 1 Set (11989)","AVERY","$7.23","3,299","89","$23,852","02/19/2019","$3.08","4.8","8,579","$4.15","2,509","6","FBA","9","Office Products","Standard","9.85 x 0.19 x 11.15 in","6.4 oz","https://www.amazon.com/dp/B07NXX773Q"
"","","B09JYP4TPZ","Plastic Binder Dividers with One Front Pocket and Tab Binder Divider for 3 Ring Binder, Multicolor, 10 Pack","Stary City","$7.99","1,218","42","$9,732","11/29/2021","$3.72","4.6","226","$4.27","5,836","6","FBA","1","Office Products","Standard","9.96 x 0.39 x 11.22 in","8.4 oz","https://www.amazon.com/dp/B09JYP4TPZ"
"","","B00006ICBQ","Oxford Manila 3 Ring Binder Dividers, 5 Tab, 1/5 Cut Tabs, 250 Count Box (M1158)","Oxford","$31.49","115","7","$3,621","07/17/2011","$19.74","4.6","102","$11.75","31,466","4","AMZ","4","Office Products","Standard","9.5 x 2.8 x 11.2 in","5.68 lb","https://www.amazon.com/dp/B00006ICBQ"
"","","B094493H6M","Mr. Pen- Binder Dividers with Pockets and Tabs, 8 Pack, Pocket Dividers for 3 Ring Binder with Tabs, Binder Dividers with Pockets, Dividers with Pockets, Binder Divider, Plastic Dividers with Pockets","Mr. Pen","$8.99","1,775","64","$15,957","05/03/2021","$4.57","4.7","1,608","$4.42","3,703","6","FBA","1","Office Products","Standard","9.3 x 0.01 x 11.2 in","7 oz","https://www.amazon.com/dp/B094493H6M"
"","","B00006IBY8","Avery Dividers for 3 Ring Binders, 8 Tab Binder Dividers, Plastic Binder Dividers with Pockets, Insertable Big Tabs, Multicolor, Works with Sheet Protectors, 1 Set (11903)","AVERY","$5.49","4,027","117","$22,108","08/06/2008","$1.61","4.8","3,094","$3.88","1,790","7","FBA","47","Office Products","Standard","9.25 x 0.1 x 11.25 in","0.383 oz","https://www.amazon.com/dp/B00006IBY8"
"","","B01FKMCNL6","Avery 11109 5-Tab Binder Dividers, Insertable Multicolor Big Tabs, 6 Sets","AVERY","$8.79","3,317","127","$29,156","06/16/2016","$4.40","4.8","12,513","$4.39","1,614","6","AMZ","13","Office Products","Standard","9.25 x 0.37 x 11 in","8.6 oz","https://www.amazon.com/dp/B01FKMCNL6"
"","","B0C1YJ1TJ7","HABGP 10PCS/2 Set 3 Ring Binder Dividers with Tabs, Color Page Dividers for 3 Ring Binder with Tabs, 5 Tab Dividers, Clear Folder Dividers, Three Ring File Dividers with Tabs, Tabbed Index Dividers","habgp","$5.99","224","7","$1,342","04/09/2023","$2.02","4.7","50","$3.97","32,270","7","FBA","2","Office Products","Standard","8.5 x 0.1 x 11.5 in","6.4 oz","https://www.amazon.com/dp/B0C1YJ1TJ7"
"","","B0CN6LZMY6","HABGP 10Pcs/2 Set 5 Tab Dividers for 3 Ring Binder, 10 Pcs Multicolor 3 Ring Binder Dividers with Tabs, Page Folder Dividers, Plastic Tabbed File Dividers with Tabs, Three Ring Binder Index Dividers","habgp","$7.99","900","19","$7,191","01/11/2024","$3.65","2","1","$4.34","13,093","7","FBA","1","Office Products","Standard","9.69 x 0.28 x 11.26 in","7 oz","https://www.amazon.com/dp/B0CN6LZMY6"
"","","B07K929ZJH","Amazon Basics Two Pocket Plastic Dividers, 8 Tab Set, 24 Count (Pack of 3), Letter Size, Assorted Color","Amazon Basics","$13.34","4,315","136","$57,562","03/23/2019","$8.27","4.8","6,747","$5.07","1,474","6","AMZ","5","Office Products","Standard","9.76 x 0.22 x 11.18 in","6.7 oz","https://www.amazon.com/dp/B07K929ZJH"
"","","B08358ZV4J","Blue Summit Supplies 5 Tab Plastic Dividers, Assorted Colors, 5 Tab Index Dividers with 3 Hole Punch, for Notebooks and 3 Ring Binders, Letter Size, Heavy Duty Plastic, Set of 3, 15 Dividers","Blue Summit Supplies","$9.99","172","6","$1,718","12/25/2019","$5.42","4.7","358","$4.57","38,141","6","FBA","8","Office Products","Standard","9.88 x 0.47 x 11.1 in","11.3 oz","https://www.amazon.com/dp/B08358ZV4J"
"","","B01FKQBAES","Avery 8-Tab Plastic Pocket Dividers for Home Office or Homeschool Supplies, Insertable Multicolor, 3 Sets (11907)","AVERY","$14.74","1,838","60","$27,092","06/16/2016","$8.75","4.8","9,338","$5.99","3,963","7","FBA","21","Office Products","Standard","9.88 x 1.5 x 11.25 in","10.6 oz","https://www.amazon.com/dp/B01FKQBAES"
"","","B0C4GZZN6X","HABGP 16Pcs/2 Set Clear Binder Sheet Protectors for 3 Ring Binder Letter Size, 8 Tab Plastic Binder Dividers with Pockets and Tabs, Page Protectors for 3 Ring Binder 8.5x11","habgp","$5.99","1,693","64","$10,141","05/05/2023","$2.17","4.5","61","$3.82","3,662","7","FBA","1","Office Products","Standard","8.5 x 0.1 x 11.5 in","4.9 oz","https://www.amazon.com/dp/B0C4GZZN6X"
"","","B07NZZLD19","Avery Big Tab Insertable 2 Pocket Dividers for 3 Ring Binders, 5-Tab Set, Bright Two-Tone Multicolor, 1 Set (11988)","AVERY","$5.00","754","25","$3,770","02/19/2019","$1.33","4.8","2,478","$3.67","9,914","6","AMZ","6","Office Products","Standard","9.85 x 0.14 x 11.15 in","0.01 oz","https://www.amazon.com/dp/B07NZZLD19"
"","","B08WCYKLGK","Oxford Expanding Plastic Binder Dividers, Flexible Front Pockets Expand 1/4', 8 Tab, Insertable Multicolor Tabs, Letter Size, 3 Sets (89605)","Oxford","$11.22","1,619","53","$18,165","02/09/2021","$5.02","4.4","880","$6.20","4,566","7","AMZ","5","Office Products","Standard","1 x 11 x 9 in","15.5 oz","https://www.amazon.com/dp/B08WCYKLGK"
"","","B08BYH8FGF","5-Tab Binder Dividers, HERKKA 3 Ring Binder Dividers with Reinforced Edge, 3 Hole Punch Section Index Dividers for Binders, 1/5-Cut Tabs, Letter Size, White, 120 Dividers","HERKKA","$20.99","450","15","$9,446","06/27/2020","$11.41","4.7","238","$9.58","15,860","7","FBA","9","Office Products","Standard","9 x 0.01 x 11 in","3.12 lb","https://www.amazon.com/dp/B08BYH8FGF"
"","","B017ETNUT2","Avery 12 Tab Dividers for 3 Ring Binders, Customizable Table of Contents, Multicolor Tabs, 1 Set (11843)","AVERY","$6.20","2,391","58","$14,824","10/31/2015","$2.33","4.8","4,950","$3.87","4,078","6","FBA","24","Office Products","Standard","9 x 0.13 x 11 in","2.12 oz","https://www.amazon.com/dp/B017ETNUT2"
"","","B0CP8SQH2D","WOT I Telescoping Project Organizer 2PCS, Refillable 3 Ring Binder Pocket Folder with Customized Front Cover+Clear Catalog Pocket+5 Double-Pocket Tab Dividers+Snap Button Pouch, Black","WOT I","$19.99","1,050","34","$20,990","11/30/2023","$11.85","4.7","93","$8.14","7,197","7","FBA","1","Office Products","Standard","10.7 x 1.9 x 11.4 in","1.5 lb","https://www.amazon.com/dp/B0CP8SQH2D"
"","","B0000AQNLN","Smead top Tab File Guides, 25 Count, Manila, Made of 100% Recycled Materials, 1/5-Cut Tabs, Letter Size (50180)","SMEAD","$16.46","1,053","39","$17,332","06/05/2007","$11.07","4.7","2,191","$5.39","6,383","6","AMZ","38","Office Products","Standard","10 x 0.5 x 10 in","0.96 oz","https://www.amazon.com/dp/B0000AQNLN"
"","","B07SX66MYC","3 Ring Binder Dividers with Tabs - (12 Sets) x 8 Tab Dividers for 3 Ring Binders - White - Binder Dividers with Tabs - Binder Tabs - Page Dividers for 3 Ring Binder with Tabs - Binder Tabs Dividers","Paper Plan","$25.25","480","16","$12,120","06/09/2019","$15.67","4.6","459","$9.59","15,153","6","FBA","8","Office Products","Standard","9.29 x 1.42 x 11.38 in","2.55 lb","https://www.amazon.com/dp/B07SX66MYC"
"","","B0C8HDQWNF","Thenshop 192 Pieces 3 Ring Binder Dividers with Tabs 24 Sets 8 Tab Dividers for 3 Ring Binders Letter Size Page Dividers for 3 Ring Binder with Tabs (Colorful)","Thenshop","$36.99","358","19","$13,242","06/18/2023","$24.71","4.7","12","$12.28","13,269","6","FBA","1","Office Products","Standard","9.45 x 2.17 x 11.5 in","4.8 lb","https://www.amazon.com/dp/B0C8HDQWNF"
"","","B09D3H44ST","12 Pack Binder Dividers, Multicolor Tab Dividers for 3 Ring Binder, Binder Tabs Notebook Dividers for 2/3/4/11 Ring Binders, Letter Size (8.211.6 Inch)","Prudiut","$6.99","702","24","$4,907","08/18/2021","$3.02","4.4","533","$3.97","10,465","6","FBA","1","Office Products","Standard","8.19 x 0.01 x 11.61 in","2.39 oz","https://www.amazon.com/dp/B09D3H44ST"
"","","B09GYLSL5K","HABGP 12 Pocket Plastic folders with Pockets, 6 Colors Multi Pocket Folder Binder with Dividers, Office Organizer Folder Letter Size School Supplies","habgp","$7.99","670","19","$5,353","09/22/2021","$3.72","4.7","390","$4.27","12,869","7","FBA","1","Office Products","Standard","11 x 0.5 x 8.5 in","11.3 oz","https://www.amazon.com/dp/B09GYLSL5K"
"","","B006NVMJCC","Pendaflex Classification Folders, 2 Dividers, 2' Fasteners, Letter, Dark Blue, 10/Box (24132P)","Pendaflex","$28.99","1,567","51","$45,427","03/29/2011","$21.10","4.7","769","$7.89","4,716","6","AMZ","3","Office Products","Standard","10.25 x 2 x 12 in","0.16 oz","https://www.amazon.com/dp/B006NVMJCC"
"","","B0BGQNLQC7","10 Blue Summit Supplies Dark Blue Classification Folders, 3 Dividers, Letter Size with 2 Inch Tyvek Expansions, Use for Organizing Medical Records & Client Files, Great as Lease Folders, 10 Pack","Blue Summit Supplies","$30.99","150","5","$4,649","09/27/2022","","4.5","10","","40,831","3","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0BGQNLQC7"
"","","B091TG5XPZ","Seashell 5-Tab Plastic Binder Dividers, Insertable Index Dividers for 3 Ring Binders, Letter Size, Durable, Assorted Colors, School Subject Binder Organizers, Pack of 6 Sets (30 Dividers Total)","Seashell","$7.99","205","5","$1,638","04/05/2021","$3.72","4.5","63","$4.27","47,139","6","FBA","1","Office Products","Standard","8.5 x 0.01 x 11 in","9.1 oz","https://www.amazon.com/dp/B091TG5XPZ"
"","","B08BYH533R","8-Tab Binder Dividers, HERKKA 3 Ring Binder Dividers with Reinforced Edge, 3 Hole Punch Section Index Dividers for Binders, 1/8-Cut Tabs, Letter Size, White, 120 Dividers","HERKKA","$20.99","720","24","$15,113","06/27/2020","$14.15","4.6","211","$6.84","10,160","7","FBA","4","Office Products","Standard","10 x 11.339 x 1.654 in","0.1 lb","https://www.amazon.com/dp/B08BYH533R"
"","","B0CKP6P1P4","EOOUT 8 Tab Plastic Dividers, Pastel, 8 Tab Index Dividers with 11 Hole Punch, for Notebooks and 3 Ring Binders, Letter Size, Set of 3, 24 Dividers","EOOUT","$9.99","294","14","$2,937","10/07/2023","$5.42","5","2","$4.57","17,475","6","FBA","1","Office Products","Standard","9.13 x 0.28 x 10.98 in","6.4 oz","https://www.amazon.com/dp/B0CKP6P1P4"
"","","B08LVLTYZX","H4D Accordian File Accordion Folders 13 Pockets, Expanding Paper Filing File Folders Organizer, Expandable Binder Document Organizer File Folder with Dividers Tabs, Letter Size","H4D","$11.99","488","11","$5,851","02/16/2021","$5.67","4.7","1,065","$6.32","21,313","7","FBA","1","Office Products","Standard","1.2 x 1.18 x 12.99 in","12.6 oz","https://www.amazon.com/dp/B08LVLTYZX"
"","","B0BHKZ9Y5S","File Folder Tabs, Paxcoo 50 Sets Hanging File Folder Tabs and Inserts, Plastic Tabs for Hanging Folders, Multicolor","PAXCOO","$6.99","3,082","106","$21,543","10/06/2022","$3.02","4.7","2,333","$3.97","2,026","7","FBA","1","Office Products","Standard","4.92 x 0.55 x 7.13 in","2.89 oz","https://www.amazon.com/dp/B0BHKZ9Y5S"
"","","B0C69HPZN9","Colorful Binder Dividers with Tabs,Plastic Index with 8-Tabs,for 3 Ring Binder,6 Sets","LIMANLIRY","$16.99","655","35","$11,128","05/24/2023","$8.65","4.8","28","$8.34","7,118","6","FBA","1","Office Products","Standard","9.69 x 1.02 x 11.54 in","2.42 lb","https://www.amazon.com/dp/B0C69HPZN9"
"","","B0CFL6XY8M","3-Ring Binder Plastic Divider Set, 8-Tab Sturdy Plastic Dividers, Binder Dividers with Tabs, Pink Binder Dividers, Aesthetic Dividers for Binder, Suitable for Notebooks and Binders(Pink)","KALIONE","$7.77","212","9","$1,647","08/13/2023","$3.68","5","4","$4.09","25,443","7","FBA","1","Office Products","Standard","9.84 x 0.12 x 11.42 in","5.3 oz","https://www.amazon.com/dp/B0CFL6XY8M"
"","","B0BLSDB8CT","SUNEE Spiral Clipboard Folio with Notepad and Pocket, 5-Tab Colorful Dividers and Gold Clip, 12.9'x10.25' Cute Clipfolio Design for Work, Office, School, Nurse and Students, Gold Rose on Navy Design","SUNEE","$15.99","599","21","$9,578","12/05/2022","$8.45","4.5","332","$7.54","11,927","7","FBA","1","Office Products","Standard","10.47 x 0.91 x 12.95 in","1.61 lb","https://www.amazon.com/dp/B0BLSDB8CT"
"","","B08VBL3HC6","Oxford Write n Erase Binder Dividers, 8 Tab, Write On Tabs, Erase Ballpoint Pen, Non Permanent Marker or Pencil, White, Color Tabs, 6 Sets (89991)","Oxford","$7.52","1,245","28","$9,362","01/27/2021","$1.87","4.7","287","$5.65","8,792","6","AMZ","1","Office Products","Standard","11 x 1 x 9 in","13.4 oz","https://www.amazon.com/dp/B08VBL3HC6"
"","","B004HLZ1FM","Avery Write & Erase Pocket Plastic Dividers for 3 Ring Binders, 8 Tab Set, Multicolor, Works with Sheet Protectors, 1 Set (16177)","AVERY","$7.49","1,565","47","$11,722","01/11/2011","$3.44","4.8","6,541","$4.05","5,168","6","FBA","45","Office Products","Standard","9.75 x 0.19 x 11 in","0.48 oz","https://www.amazon.com/dp/B004HLZ1FM"
"","","B09YTLTR19","Alphabet Binder Dividers for 3 Ring Binder (3 Sets x 26 Tabs) Binder Tabs Dividers - 3 Ring Binder Dividers with Tabs - Tabs for Binders with Table of Contents Page - ABC A-Z Dividers // Paper Plan","Paper Plan","$21.10","650","19","$13,715","05/31/2022","$12.66","4.8","164","$8.44","12,801","6","FBA","2","Office Products","Standard","9.29 x 1.06 x 11.26 in","1.61 lb","https://www.amazon.com/dp/B09YTLTR19"
