"Export time:  1/30/2024, 12:40:59 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0916RQVTX","KIMIUP Coffee Pod Holder, Storage Compatible with K-Cups(36 Pods), Kitchen Detachable Organizer for Countertop, Spins 360-Degrees Carousel","KIMIUP","$17.69","2,363","67","$41,801","03/26/2021","$8.41","4.7","2,552","$9.28","3,740","6","FBA","2","Kitchen & Dining","Standard","7.36 x 14.3 x 7.36 in","1.8 lb","https://www.amazon.com/dp/B0916RQVTX"
"","","B0BXH42192","YINMIT K Cup Holder Organizer, Sturdy Coffee Pod Holder Organizer, 35 Kcup Large Capacity Storage Basket for Kitchen Counter and Office Desktop (Circular Grid)","YINMIT","$22.99","624","19","$14,346","03/03/2023","","4.8","87","","14,454","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BXH42192"
"","","B09NN2DXB2","IBUYKE 2-Tier Coffee Pod Drawer Holder for K Cup, Capsule Pods Storage Organizer, Compact Under Coffee Pot Storage Drawer, Slim Home Kitchen Counter Organizer TCJ002H","IBUYKE","$33.99","596","16","$20,258","12/14/2021","$21.26","4.5","289","$12.73","17,472","6","FBA","2","Kitchen & Dining","Standard","12.99 x 4.76 x 16.61 in","7.65 lb","https://www.amazon.com/dp/B09NN2DXB2"
"","","B0CJNMYRJ6","Yiktop K Cup Holders for Counter, 64 Coffee Pod Holder Organizer Storage, 2 Pack, Clear","Yiktop","$24.99","10","","$249.90","12/31/2023","$15.45","","","$9.54","294,445","6","FBA","1","Kitchen & Dining","Standard","13.07 x 3.26 x 7.4 in","2.16 lb","https://www.amazon.com/dp/B0CJNMYRJ6"
"","","B0CG9JK26F","YATINEY Coffee Pod Drawer Holder, 35 Capacity Coffee Capsule Storage Organizer, Coffee Pod Drawer for K Cup Storage Holder, Sliding Mesh Basket, for Home Office, Kitchen, Rustic Brown KH08BRG1","YATINEY","$31.99","325","13","$10,397","10/19/2023","$19.86","4.2","16","$12.13","20,699","6","FBA","1","Kitchen & Dining","Standard","13 x 4.3 x 17.1 in","5.3 lb","https://www.amazon.com/dp/B0CG9JK26F"
"","","B010RLCCL6","Amazon Basics Coffee Pod Storage Drawer for K-Cup Pods, 36 Pod Capacity, Black","Amazon Basics","$19.99","6,221","163","$124,358","10/25/2015","$10.26","4.7","24,866","$9.73","1,155","6","AMZ","15","Kitchen & Dining","Standard","13.543 x 15.236 x 3.11 in","3.219 lb","https://www.amazon.com/dp/B010RLCCL6"
"","","B0C1S5LPTY","Yangbaga 2pcs Coffee Pod Holder,Large Capacity Black Wire K cup Holder with Wooden Base,Modern Coffee Basket Coffee Bar Decor for Coffee Station for espresso Pods & CapsulesFruit Snack Storage","Yangbaga","$18.99","331","10","$6,286","04/06/2023","$11.00","4.8","42","$7.99","27,789","7","FBA","1","Kitchen & Dining","Standard","1 x 1 x 1 in","1.52 lb","https://www.amazon.com/dp/B0C1S5LPTY"
"","","B0BJZ2XFR2","Lzhevsk Wood Coffee Pod Holder With Lid, Coffee Station Organizer for Counter, Coffee Filter Holder Coffee Filter Storage Container, Coffee Pod Storage Basket, Coffee Bar Accessories Organizer","Lzhevsk","$22.99","170","5","$3,908","10/20/2022","$16.00","4.7","78","$6.99","50,085","7","FBA","2","Kitchen & Dining","Standard","7.3 x 6 x 7.3 in","0.353 oz","https://www.amazon.com/dp/B0BJZ2XFR2"
"","","B0C61X1CPL","Beacon Pet Coffee Filter Holder Storage with Lid, Large Capacity Wooden Rustic Coffee Pod Holder Organizer, Metal Coffee Filter Container Basket for Counter,Coffee Bar Accessories Decor (Gold)","Beacon Pet","$21.99","56","","$1,231","05/22/2023","$13.55","5","7","$8.44","236,271","7","FBA","1","Kitchen & Dining","Standard","6.8 x 6.4 x 5.1 in","1.1 lb","https://www.amazon.com/dp/B0C61X1CPL"
"","","B094XYZ48Q","YANGQIHOME Tea Bag/Sugar Packet Holder, Coffee Station Condiment Organizer, Seagrass Storage Basket, Wicker Rattan Divided Basket Organizer for Drawer/Shelf/Countertop","YANGQIHOME","$18.99","275","5","$5,222","05/13/2021","$13.22","4.6","319","$5.77","52,815","6","FBA","1","Kitchen & Dining","Standard","7.874 x 0.591 x 7.874 in","0.221 lb","https://www.amazon.com/dp/B094XYZ48Q"
"","","B086PMG4SZ","Wisuce Bamboo Mug Holder Tree, Thicker Base Coffee Cup Holder Stand for Counter, Mug Rack with 6 Hooks","Wisuce","$13.99","1,014","29","$14,186","03/31/2020","$6.75","4.5","2,209","$7.24","9,407","6","FBA","1","Kitchen & Dining","Standard","7.05 x 1.06 x 12.76 in","1 lb","https://www.amazon.com/dp/B086PMG4SZ"
"","","B005F0JM7W","Under Cabinet Coffee K-Cup(tm) Holder (Patented Technology) 13'Wx9'Lx1'H","COFFEEKEEPERS","$39.99","438","12","$17,516","07/27/2011","$28.85","4.4","2,661","$11.14","22,304","6","FBA","2","Kitchen & Dining","Standard","9.6 x 13.1 x 2.05 in","1.55 lb","https://www.amazon.com/dp/B005F0JM7W"
"","","B0CKLC3831","Simple Trending Coffee Pod Holder for K-Cups, with 2 Tier Slidng Storage Drawer and Coffee Accessories Holder, 63 Large or 80 Small Capsule Organizer, Black","Simple Trending","$33.97","527","18","$17,902","10/05/2023","$16.89","4.7","9","$17.08","15,657","6","FBA","1","Kitchen & Dining","Oversize","10 x 5.8 x 20 in","2.21 lb","https://www.amazon.com/dp/B0CKLC3831"
"","","B0C14GD29C","QUALLON Coffee Pod Holder, Large Capacity Coffee Basket Kcup Storage, Wooden Base Coffee Filter Holder Decor for Kitchen Countertop Coffee Bar for Pods & Capsules (Acacia coffee filter holder)","QUALLON","$20.99","197","9","$4,135","03/30/2023","","4.8","46","","30,219","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0C14GD29C"
"","","B004UC0GIU","Nifty Coffee Pod Drawer  Compatible with K-Cups, 36 Pod Pack Holder, Non-Rolling, Compact Under Coffee Pot Storage Sliding Drawer, Home Kitchen Counter Organizer, Black","Nifty Solutions","$20.99","10,414","340","$218,590","03/28/2011","$11.41","4.7","27,488","$9.58","362","6","FBA","2","Kitchen & Dining","Standard","13.11 x 13.19 x 3.03 in","3.68 lb","https://www.amazon.com/dp/B004UC0GIU"
"","","B0BQ623Y88","Perfnique K Cup Holder, Farmhouse Coffee Pod Holder, Wooden Coffee Pod Ladder for Counter, Rustic Kcup Storage Organizer for Home Kitchen Coffee Bar Table Decor (White, Leafy Coffee Bar)","PERFNIQUE","$21.85","249","12","$5,441","03/30/2023","","4.6","104","","23,532","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BQ623Y88"
"","","B0BVWNKP65","Nifty K Cup Holder  Compatible with K-Cups, KD Coffee Pod Carousel | 40 K Cup Holder, Spins 360-Degrees, Lazy Susan Platform, Modern Black Design, Home or Office Kitchen Counter Organizer","Nifty Solutions","$16.99","479","17","$8,138","02/14/2023","","4.8","149","","16,076","6","FBA","2","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BVWNKP65"
"","","B09W4L61R8","Coffee Pod Holder with Bamboo Lid, ClearK Cup Holder Kcup Vertuo Organizer 80-Ounce, Coffee Filter Holder, Keurig Pods Holder for Counter,Coffee Creamer Container Compatible with Nespresso Capsule","homicozy","$15.98","813","20","$12,992","03/21/2022","$8.44","4.6","463","$7.54","13,882","7","FBA","2","Kitchen & Dining","Standard","6.5 x 6.5 x 5.5 in","1.12 lb","https://www.amazon.com/dp/B09W4L61R8"
"","","B0C4V99DHJ","YCICI Coffee Pod Drawer Holder for K cup, Coffee Pod Drawer Holder Organizer, No Assembly Required, K Cup Holder with 36 Capacity Capsule Pods. Suit for Home Office,Kitchen,Cafe Counter. (Black)","YCICI","$27.99","130","3","$3,639","05/09/2023","$16.76","4","28","$11.23","82,888","7","FBA","2","Kitchen & Dining","Standard","12.7 x 3.81 x 13.5 in","5.24 lb","https://www.amazon.com/dp/B0C4V99DHJ"
"","","B003KRHDNC","Nifty K Cup Holder  Compatible with K-Cups, Coffee Pod Carousel | 35 K Cup Holder, Spins 360-Degrees, Lazy Susan Platform, Modern Black Design, Home or Office Kitchen Counter Organizer","Nifty Solutions","$17.99","5,641","195","$101,482","01/20/2010","$8.56","4.9","64,506","$9.43","890","6","FBA","3","Kitchen & Dining","Standard","7.17 x 13.39 x 7.13 in","2.401 lb","https://www.amazon.com/dp/B003KRHDNC"
"","","B07CY49NFH","Nifty K Cup Holder  Compatible with K-Cups, Coffee Pod Carousel | 24 K Cup Holder, Spins 360-Degrees, Lazy Susan Platform, Modern Black Design, Home or Office Kitchen Counter Organizer","Nifty Solutions","$19.99","888","32","$17,751","05/07/2018","$10.56","4.8","2,192","$9.43","8,461","6","FBA","2","Kitchen & Dining","Standard","6.5 x 10.5 x 6.5 in","1.85 lb","https://www.amazon.com/dp/B07CY49NFH"
"","","B0C1NC85QF","ROWISE K-Cup Pod Carousel Holder and Organizer for 36 Pods - Spins 360 Degrees, Detachable, Modern Metal Design in Black for Home and Office Counters","ROWISE","$19.97","902","34","$18,013","04/05/2023","","4.7","191","","8,058","6","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0C1NC85QF"
"","","B08L4TBSST","SHURFFY Coffee Pod Carousel Holder Organizer Compatible with 36 Cup Pods","SHURFFY","$14.99","1,771","61","$26,547","10/11/2020","$7.31","4.7","2,134","$7.68","4,143","6","FBA","1","Kitchen & Dining","Standard","7.874 x 2.559 x 7.874 in","1.83 lb","https://www.amazon.com/dp/B08L4TBSST"
"","","B09ZQBJQQJ","XBelmber Coffee Pod Holder, Organizer for K Cup, Storage for Coffee Station Counter, Compatible with Nespresso Capsule& Keurig Pods, Coffee Bar Accessories, Acrylic 4 Compartment with Lid - Clear","XBelmber","$25.79","323","8","$8,330","06/20/2022","$16.78","4.7","125","$9.01","31,827","7","FBA","3","Kitchen & Dining","Standard","11.8 x 4.8 x 4.8 in","1.36 lb","https://www.amazon.com/dp/B09ZQBJQQJ"
"","","B0C5QQGBFF","yarlung Coffee Pod Holder with Lid, Large Capacity K Cup Coffee Filter Holder with Rustic Wooden Base, Black Wire Coffee Storage Basket for Kitchen Countertop, Coffee Bar, Coffee Station Organizer","yarlung","$17.99","100","2","$1,799","05/18/2023","$9.50","4.4","17","$8.49","113,375","6","FBA","1","Kitchen & Dining","Standard","6.81 x 6.77 x 7.28 in","1.04 lb","https://www.amazon.com/dp/B0C5QQGBFF"
"","","B0BJ4TW8YQ","DEVSANA Premium Coffee Maker Stand, Coffee Pod Holder, Rolling K Cup Holder, Keurig Pod Holder, Appliance Slider, K Cup Organizer, Coffee Bar Organizer, Coffee Pod Drawer","Devsana Designs","$39.99","54","1","$2,159","10/12/2022","$26.66","4.8","66","$13.33","164,112","7","FBA","1","Kitchen & Dining","Standard","13 x 3 x 15 in","6.4 lb","https://www.amazon.com/dp/B0BJ4TW8YQ"
"","","B0C3GRSPJC","NANANARDOSO Coffee Pod Holder For Counter, 5 Tier Coffee Pod Drawer for K Cup Storage Drawer Holder, 90 Capacity Pods Storage Organizer Cups Capsule with Sliding Baskets for Coffee Station","NANANARDOSO","$32.99","320","12","$10,557","04/24/2023","$19.36","4.7","28","$13.63","22,181","7","FBA","1","Kitchen & Dining","Standard","11.99 x 6.99 x 14.99 in","6.98 lb","https://www.amazon.com/dp/B0C3GRSPJC"
"","","B0B9236Q2V","K Cup Holder and Coffee Pod Holder, K Cup Organizer, Large Capacity K Cup Holders, Coffee Pod Storage for Counter Kitchen Cafe Bar (Black)","CLQLC","$14.99","153","6","$2,293","08/08/2022","$8.22","4.7","281","$6.77","47,095","7","FBA","1","Kitchen & Dining","Standard","6 x 5 x 7 in","13.4 oz","https://www.amazon.com/dp/B0B9236Q2V"
"","","B0927JCGZZ","K Cup Carousel Coffee Pod Holder Kcup Organizer Coffee Station Coffee Dcor Storage for Counter, Holds 20 Coffee Pods, No Assembly Required, Black","YUSKRECT","$19.99","156","8","$3,118","04/10/2021","$10.56","4.8","944","$9.43","33,006","6","FBA","1","Kitchen & Dining","Standard","7.165 x 10.354 x 6.732 in","1.786 lb","https://www.amazon.com/dp/B0927JCGZZ"
"","","B09KPLCRWY","TOPZEA Coffee Pod Holder, Metal Large Capacity K Cup Holder Coffee Capsule Storage Basket for Coffee Bar, Espresso Coffee Pod Organizer for Counter, Coffee Station Organizer, Coffee Bar Accessories","TOPZEA","$19.99","88","2","$1,759","10/29/2021","$10.26","4.7","152","$9.73","96,083","6","FBA","1","Kitchen & Dining","Standard","8.62 x 8.74 x 7.64 in","1.01 lb","https://www.amazon.com/dp/B09KPLCRWY"
"","","B091LDJ86N","Coffee Pod Holder, Large Capacity K Cup Holder and Espresso Pod Holder, Coffee Pod Organizer for Keurig Kcup Storage and Espresso Capsule Holder, Coffee Pod Storage (Brown)","Charmount","$24.99","242","7","$6,048","04/23/2021","$14.81","4.8","1,686","$10.18","39,611","7","FBA","5","Kitchen & Dining","Standard","8.228 x 8.268 x 7.717 in","1.131 lb","https://www.amazon.com/dp/B091LDJ86N"
"","","B00XBLGRES","Mind Reader Single Serve Coffee Pod Drawer, 30 Pod Capacity, Countertop Organizer, 10.5'L x 12.75'W x 2.5'H, Black","Mind Reader","$15.99","2,806","85","$44,868","06/14/2015","$7.80","4.6","25,622","$8.19","2,773","7","AMZ","1","Kitchen & Dining","Standard","10.9 x 13 x 2.8 in","2.2 lb","https://www.amazon.com/dp/B00XBLGRES"
"","","B0CMDFPDMR","COMOCE Coffee Pod Drawer, Metal Designed, Compatible with K-Cups, 30 Pods Capacity, Capsule Coffee Drawer for Countertop, Coffee Machine Base. (White)","COMOCE","$39.99","60","2","$2,399","12/20/2023","","5","2","","111,890","","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CMDFPDMR"
"","","B0CDTW7C5X","Coffee Pod Holders for Counter - Cup Holders for Counter - Coffee Filter Holder with Wooden Base - Coffee Bar Accessories","yaenoei","$12.99","60","2","$779.40","08/05/2023","","4.7","32","","106,157","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CDTW7C5X"
"","","B0CJDWC9RD","Countertop Coffee Bar Organizer, Coffee Station Organizer with Coffee Pod Drawer Holder K cup Organizer, Coffee Machine Stand Coffee Bar Accessories Organizer, Rustic Kitchen Counter Organizer","ANRXNCY","$28.49","125","4","$3,561","04/12/2023","$17.49","3.9","8","$11.00","67,755","7","FBA","1","Kitchen & Dining","Standard","9.8 x 5.5 x 11.7 in","3 lb","https://www.amazon.com/dp/B0CJDWC9RD"
"","","B0CC3M11YX","Godinger K Cup Holder, Coffee Pod Carousel for K-Cups, Spins on Marble Base, 27 K Cup Holder, Home or Office Kitchen Counter Organizer, Kitchen Dcor, Housewarming Gifts","Godinger","$79.00","65","1","$5,135","07/16/2023","$55.55","4.9","11","$23.45","126,957","7","FBA","2","Kitchen & Dining","Oversize","8.54 x 8.5 x 14.02 in","3.67 lb","https://www.amazon.com/dp/B0CC3M11YX"
"","","B0CN4BKXC7","KKONHII Coffee Pod Holders for Counter, Disposable Paper Cup Organizer Iron Bathroom Cup Dispenser Coffee Bar Accessories Large Paper Cup Holder with Wooden Base Cup Holders for Counter","KKONHII","$12.99","30","1","$389.70","01/03/2024","","2.6","4","","155,175","","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CN4BKXC7"
"","","B09Z6PSN8Q","Rice rat K cup Holder Storage Coffee Capsules Pod Holder Carousel 6 Tier Compatible with 54 K-Cup Pods","Rice rat","$19.99","120","5","$2,399","04/28/2022","","4.7","205","","54,890","6","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B09Z6PSN8Q"
"","","B08CYDRSFH","STORAGENIE Coffee Pod Holder for Keurig K-cup, Side Mount K Cup Storage, Perfect for Small Counters (2 Pack/For 10 K Cups, Black)","STORAGENIE","$9.99","2,116","79","$21,139","07/13/2020","$4.95","4.7","7,112","$5.04","3,054","6","FBA","1","Kitchen & Dining","Standard","2.83 x 2.8 x 9.17 in","5 oz","https://www.amazon.com/dp/B08CYDRSFH"
"","","B0C7KSGXCT","FlagShip K Cup Holder 3 Tier Coffee Pod Holder for K Cup Organizer Save Space Countertop Kitchen (42 Pods Capacity)","FlagShip","$29.99","245","9","$7,348","06/08/2023","","4.7","46","","30,642","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0C7KSGXCT"
"","","B0C5ZHD59P","Charlotte 1909 - Coffee K Pod Holder Black Metal Organizer Coffee Cup Holders Sturdy Coffee Cup Basket Tidy Up Your Coffee Station with Style and Elegance","Generic","$24.45","90","3","$2,201","05/21/2023","$15.02","4.4","19","$9.43","90,366","7","FBA","1","Kitchen & Dining","Standard","7.76 x 7.44 x 7.87 in","1.41 lb","https://www.amazon.com/dp/B0C5ZHD59P"
"","","B09BPQ83Q5","2 Pieces Coffee Pods Holder Large Capacity Coffee Pod Container Stainless Steel Cup Organizer Sturdy for Espresso Capsule Pot Storage Metal Wire Fruit Bowl Snack Storage (Dark Brown)","Patelai","$41.99","79","1","$3,317","08/02/2021","$32.15","4.8","127","$9.84","144,291","7","FBA","1","Kitchen & Dining","Standard","8.39 x 7.24 x 14.96 in","1.76 oz","https://www.amazon.com/dp/B09BPQ83Q5"
"","","B0C36WTXQ8","Eastsign Coffee Pod Holder for Counter, Coffee Pod Stands, Coffee Pod Drawer(Silver),Storage Organizer for 36 K CUP, Compatible with K-Cups, Carousel with K Cup, Suitable for Home, Office...","Eastsign","$25.99","170","5","$4,418","04/20/2023","$15.66","4.9","137","$10.33","54,903","7","FBA","1","Kitchen & Dining","Standard","12.6 x 2.95 x 12.99 in","1.5 lb","https://www.amazon.com/dp/B0C36WTXQ8"
"","","B0C7PVX4P5","ADDFIT HOUSE Coffee Pod Holder for Countertop Decor - K Cup Organizer for Coffee Bar. Essential Coffee Pod Organizer with Durable Metal Wire & Bamboo Base. Premium K Cup Holders for Counter","ADDFIT HOUSE","$23.90","121","2","$2,892","06/11/2023","$14.52","4.8","36","$9.38","103,020","6","FBA","1","Kitchen & Dining","Standard","6.5 x 8 x 6.5 in","1.48 lb","https://www.amazon.com/dp/B0C7PVX4P5"
"","","B0BYKG4JQR","KREWEY Coffee Pod Holder, K Cup HoldersCoffee Pod Storage Compatible with K Cups (27 Pods), Spins 360-Degrees Coffee Pod Carousel Holder Organizer, Modern Gold Design (Round,Shining Gold)","KREWEY","$25.99","243","6","$6,316","03/14/2023","$15.36","4.7","63","$10.63","43,678","6","FBA","1","Kitchen & Dining","Standard","7.09 x 9.25 x 7.09 in","1.76 lb","https://www.amazon.com/dp/B0BYKG4JQR"
"","","B0CDWSY12W","Independent-Tier Rotation 40 Pods K Cup Holder ,Free Combination of 3/4/5 lLayers is Suitable for Different Cabinet Heights Coffee Pod Holder Organizer ,Coffee Pod Organizer K Cup Holders for Counter","Kitstorack","$26.99","","","$0.00","08/06/2023","$10.51","4.6","26","$16.48","337,061","6","FBA","1","Kitchen & Dining","Oversize","8.3 x 17 x 8.3 in","2.71 lb","https://www.amazon.com/dp/B0CDWSY12W"
"","","B07XKF29Y9","MyGift Stainless Steel Silver Metal 48 Vertuo Pod Carousel Coffee Capsule 360 Degree Rotating Stand Rack with Sleeve Storage Compartment, Compatible with Nespresso Vertuoline Capsule","MyGift","$33.99","103","2","$3,501","09/05/2019","$23.10","4.7","611","$10.89","115,993","6","FBA","1","Kitchen & Dining","Standard","8.15 x 14.764 x 0.984 in","2.478 lb","https://www.amazon.com/dp/B07XKF29Y9"
"","","B0CP1T1WZ7","IWNTWY Cup Dispenser, Disposable Coffee Cup and Lid Holder for Countertop, Rotatable Paper Cups Organizer with 4 Compartment Fit 5-16oz Cups for Home, Restaurant, Coffee Station, Bar, Office (White)","IWNTWY","$17.99","45","2","$809.55","01/12/2024","","4.3","12","","364,898","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CP1T1WZ7"
"","","B0CGVJFJF6","Evermagin K Cup Holder Drawer - Coffee Pod Organizer for Counter, Durable K-Cup Storage Drawer with Mug Rack, Coffee Maker Stand, 35 Pods Capacity, Rustic Brown","Evermagin","$39.99","329","12","$13,157","08/28/2023","$25.76","4.4","47","$14.23","22,948","6","FBA","1","Kitchen & Dining","Standard","13.7 x 5.24 x 17.17 in","9.55 lb","https://www.amazon.com/dp/B0CGVJFJF6"
"","","B0BXWZ74R1","Coffee Station Organizer - Wooden Coffee Bar Organizer with 3 Removable Dividers,Coffee Pod Holder Storage Basket with Coffe Spoon, Coffee Station Holder for Coffee Bar Decor, Coffee Lover","INFTYLE","$18.99","60","1","$1,139","03/08/2023","$10.35","4.4","27","$8.64","163,347","6","FBA","1","Kitchen & Dining","Standard","6.5 x 3.6 x 12.6 in","1.83 lb","https://www.amazon.com/dp/B0BXWZ74R1"
