"Export time:  2/14/2024, 2:11:38 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0C4CTQ4WM","joyhalo Fridge Organizers And Storage, 12 Pack Fridge Organizer Bins, Bpa-Free Clear Fridge Organization, Fruit And Vegetable Storage Containers For Refrigerator, Food Storage","joyhalo","$32.99","349","10","$11,514","05/03/2023","$19.81","4.6","44","$13.18","26,378","7","FBA","2","Kitchen & Dining","Standard","13.03 x 5.51 x 17.52 in","8.49 lb","https://www.amazon.com/dp/B0C4CTQ4WM"
"","","B0C79NY4N9","RUBOXA Shatterproof Clear Plastic Storage Bins for kitchen organization and storage BPA-Free Freezer and Refrigerator Organizer Bins with carry handles (4)","RUBOXA","$14.99","1,650","55","$24,734","06/05/2023","","4.9","24","","4,666","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0C79NY4N9"
"","","B08RSPW3B8","Stackable Refrigerator Organizer Bins, 6 Pack Clear Kitchen Organizer Container Bins with Handles and 20 PCS Plastic Bags for Pantry, Cabinets, Shelves, Drawer, Freezer - Food Safe, BPA Free 10'L","Beauty Cottage","$25.99","2,584","70","$67,158","12/30/2020","$14.16","4.6","2,650","$11.83","3,526","7","FBA","1","Kitchen & Dining","Standard","6.14 x 10.43 x 17.7 in","3.83 lb","https://www.amazon.com/dp/B08RSPW3B8"
"","","B0B6HXQV6N","10 Pack Refrigerator Pantry Organizer Bins, Stackable Fridge Bins with Lids, Clear Plastic for Kitchen, Countertops, Cabinets, Fridge, Drinks, Fruits, Vegetable, Cereals","YKIOKE","$28.99","1,793","63","$51,979","07/13/2022","$17.31","4.4","1,197","$11.68","4,009","7","FBA","6","Kitchen & Dining","Standard","12.638 x 12.913 x 4.528 in","6.455 lb","https://www.amazon.com/dp/B0B6HXQV6N"
"","","B0B9XWZ2QT","Kootek Refrigerator Organizer Bins with Removable Dividers, Freezer Organizer Bins Clear Pantry Organization and Storage Bins, Plastic Stackable Food Storage Bins for Fridge, Kitchen, Cabinet (4 Pack)","Kootek","$22.99","716","19","$16,461","10/29/2022","","4.5","311","","14,465","7","FBA","2","Kitchen & Dining","","","","https://www.amazon.com/dp/B0B9XWZ2QT"
"","","B0B5VMMH3V","Sorbus Fridge Drawers - Clear Stackable Pull Out Organizer Bins - Food Storage Containers for Kitchen, Refrigerator, Freezer, Vanity Organization and Storage (2 Pack | Large)","Sorbus","$37.99","2,622","61","$99,610","06/30/2022","$24.96","4.6","925","$13.03","4,197","6","FBA","6","Kitchen & Dining","Standard","8 x 5.5 x 13.25 in","6.52 lb","https://www.amazon.com/dp/B0B5VMMH3V"
"","","B0BGH76D6H","LALASTAR 2 Pack Fridge Organizer with Pull-out Drawer, Stackable Freezer Organizer Bin, Pantry Organization and Storage, BPA Free, 3.17QT","LALASTAR","$26.99","342","7","$9,231","09/29/2022","","4.4","119","","36,767","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BGH76D6H"
"","","B0BGGGRKN9","MesRosa Egg Holder for Refrigerator, Automatically Rolling Egg Storage Container for Refrigerator,Large Capacity Egg Organizer for Fridge with Lid,Clear Plastic Egg Dispenser, Tray & Bin -1 Layer","MesRosa","$14.39","4,050","135","$58,280","09/25/2022","","4.5","1,504","","1,902","6","FBA","1","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0BGGGRKN9"
"","","B09NC25Q7Y","Utopia Home - Fridge Organizers and Storage Clear- Set of 8 Large Refrigerator Organizer Bins - Pantry Organizers and Storage - Clear Plastic Storage Bins For Home and Kitchen Organization","Utopia Home","$26.99","7,311","194","$197,324","06/10/2021","$15.61","4.7","30,512","$11.38","1,115","6","FBA","1","Tools & Home Improvement","Standard","9.5 x 7 x 13.1 in","4.67 lb","https://www.amazon.com/dp/B09NC25Q7Y"
"","","B097QP49XB","Set Of 8 Refrigerator Organizer Bins - 4 Large and 4 Medium Stackable Plastic Clear Food Storage Bin with Handles for Pantry, Freezer, Fridge, Cabinet, Kitchen Countertops - BPA Free","Heyuzb","$29.99","477","19","$14,305","08/14/2021","$18.16","4.7","2,310","$11.83","14,339","7","FBA","1","Kitchen & Dining","Standard","6.69 x 3.54 x 10.79 in","6.12 lb","https://www.amazon.com/dp/B097QP49XB"
"","","B07WSF96LZ","Set Of 6 Refrigerator Organizer Bins - Stackable Fridge Organizers for Freezer, Kitchen, Countertops, Cabinets - Clear Plastic Pantry Storage Racks","Seseno","$14.99","313","5","$4,692","08/18/2019","$4.36","4.7","7,900","$10.63","55,107","7","FBA","1","Kitchen & Dining","Standard","13.11 x 15.16 x 7.09 in","5.69 lb","https://www.amazon.com/dp/B07WSF96LZ"
"","","B0CBX1PGD6","NISILIN 14 Pack Fridge Organizers and Storage - Refrigerator Organizer Bins with Lids, BPA-Free Fridge Organization, Fruit Storage Containers for Fridge, Vegetable, Food, Drinks, Cereals, Clear","NISILIN","$32.99","782","11","$25,798","07/14/2023","$20.11","4.5","74","$12.88","25,889","7","FBA","1","Kitchen & Dining","Standard","12 x 4 x 15 in","8.66 lb","https://www.amazon.com/dp/B0CBX1PGD6"
"","","B0C99BHTPY","Fruit Storage Containers for Fridge - 10-Piece Kitchen Organizers Leak Proof Produce Saver and Veggie Storage Bins Set for Refrigerator, Plastic Airtight Food Storage Containers with Lids & Handle","Winproper","$16.99","2,924","30","$49,679","08/06/2023","$8.01","4.3","228","$8.98","9,268","7","FBA","1","Kitchen & Dining","Standard","8.66 x 4.92 x 11.61 in","3.33 lb","https://www.amazon.com/dp/B0C99BHTPY"
"","","B0BK243R2R","Set Of 12 Refrigerator Organizer Bins with Lids - Plastic Pantry Organization and Storage Baskets - Stackable Food Fridge Organizers with Cutout Handles for Freezer, Kitchen, Countertops, Cabinets","Seseno","$28.99","2,560","88","$74,214","10/20/2022","","4.6","930","","2,651","6","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BK243R2R"
"","","B09Q8532CR","Set Of 10 Refrigerator Pantry Organizer Bins, Clear Plastic Food Storage Bins for Kitchen, Countertops, Cabinets, Fridge, Freezer, Bedrooms, Bathrooms, Storage Containers","YKIOKE","$29.99","1,047","33","$31,400","01/11/2022","$17.86","4.7","1,233","$12.13","8,317","7","FBA","6","Kitchen & Dining","Standard","11.65 x 7.76 x 11.85 in","6.04 lb","https://www.amazon.com/dp/B09Q8532CR"
"","","B09T65P27M","MineSign 4 pack Stackable Refrigerator Organizer Bins Pull-Out Drawers for Fruit and Veggies Storage Organizer for Fridge Clear Drawer Containers with Handle Divided Organization for Produce Saver","MineSign","$69.99","632","14","$44,234","02/22/2022","$44.09","4.6","269","$25.90","19,186","6","FBA","1","Kitchen & Dining","Oversize","14.29 x 15.12 x 10.98 in","13.23 lb","https://www.amazon.com/dp/B09T65P27M"
"","","B09NQVVFBK","Simple Houseware Soda Can Organizer for Pantry / Refrigerator, Clear, Set of 2","Simple Houseware","$12.87","10,913","346","$140,450","12/16/2021","$5.15","4.6","7,803","$7.72","352","6","FBA","1","Kitchen & Dining","Standard","6.22 x 14.37 x 4.13 in","1.06 lb","https://www.amazon.com/dp/B09NQVVFBK"
"","","B08HPJYZKL","YouCopia FridgeView Fridge Turntable, Lazy Susan Organizer for Refrigerator Storage, 11 , White","YouCopia","$14.99","1,906","48","$28,571","10/04/2020","$7.60","4.8","1,547","$7.39","5,492","6","AMZ","1","Kitchen & Dining","Standard","10.984 x 11.063 x 1.929 in","1.157 lb","https://www.amazon.com/dp/B08HPJYZKL"
"","","B0C3H9MJQV","HuggieGems 4 Pack Magnetic Spice Storage Rack Organizer for Refrigerator and Oven, Black Fridge Organizers and Storage","HuggieGems","$18.39","14,005","665","$257,552","04/24/2023","","4.9","1,085","","104","6","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0C3H9MJQV"
"","","B087JJWQX3","Vtopmart Breastmilk Storage Container 4PCS Set, Clear Freezer and Fridge Organizer Bins, Plastic Storage Bins for Breast Milk, Baby Pouches, Formula, Bottles and Yogurts, 4.3 Width, 14.7' Long","Vtopmart","$14.44","4,185","150","$60,431","04/22/2020","$5.54","4.8","7,815","$8.90","889","7","FBA","2","Baby","Standard","7 x 15.1 x 5.7 in","3.56 lb","https://www.amazon.com/dp/B087JJWQX3"
"","","B0995XFC8T","Set Of 7 Fridge Organizer Stackable Refrigerator Organizer Bins with Lids, Kitchen Organization and Storage Clear Plastic Storage Bins, BPA-Free Pantry Storage Bins for Food, Drinks, Vegetable","Yipaga","$19.99","470","11","$9,395","07/11/2021","$9.96","4.4","2,176","$10.03","25,403","7","FBA","3","Kitchen & Dining","Standard","10.79 x 14.68 x 4.41 in","3.971 lb","https://www.amazon.com/dp/B0995XFC8T"
"","","B0B4RZPVLJ","Vtopmart Egg Container Holders for Refrigerator - Clear Stackable Trays for 14 Eggs, Plastic Storage Bins for Fridge Organization (2 Pack)","Vtopmart","$12.99","4,415","96","$57,351","06/21/2022","$5.90","4.7","2,659","$7.09","2,988","7","FBA","1","Tools & Home Improvement","Standard","4.3 x 3 x 13.5 in","1.47 lb","https://www.amazon.com/dp/B0B4RZPVLJ"
"","","B09MYWJBLB","Abiudeng 2 Pack Stackable Refrigerator Organizer Bins with Pull-out Drawer, Drawable Clear Fridge Drawer Organizer with Handle, Plastic Kitchen Pantry Storage Containers","Abiudeng","$32.99","408","13","$13,460","12/02/2021","$21.31","4.7","262","$11.68","20,923","7","FBA","1","Kitchen & Dining","Standard","4.96 x 4.3 x 13.4 in","4.31 lb","https://www.amazon.com/dp/B09MYWJBLB"
"","","B0B1M6ML2J","WOWBOX 25 PCS Clear Plastic Drawer Organizer Set, 4 Sizes Desk Drawer Divider Organizers and Storage Bins for Makeup, Jewelry, Gadgets for Kitchen, Bedroom, Bathroom, Office","WOWBOX","$17.99","31,272","871","$562,583","06/24/2022","$8.56","4.5","6,821","$9.43","230","6","FBA","7","Home & Kitchen","Standard","7.48 x 9.37 x 6.26 in","4.341 lb","https://www.amazon.com/dp/B0B1M6ML2J"
"","","B09QT8N9B5","Set Of 8 Refrigerator Pantry Organizer Bins - Clear Food Storage Baskets for Kitchen, Countertops, Cabinets, Fridge, Freezer, Bedrooms, Bathrooms - Plastic Household Storage Containers","Seseno","$19.99","773","17","$15,452","01/19/2022","$9.96","4.8","2,400","$10.03","16,783","6","FBA","1","Kitchen & Dining","Standard","8.78 x 6.46 x 12.56 in","5.06 lb","https://www.amazon.com/dp/B09QT8N9B5"
"","","B09SKQ9MT8","Utopia Home - Fridge Organizer Bins - Set of 8 Refrigerator Organizer Set - Pantry Organizers and Storage - Clear Storage Bins For Fridge Organization and Storage - Home & Kitchen Organization","Utopia Home","$16.99","181","4","$3,075","06/09/2021","$7.11","4.8","105","$9.88","59,379","6","FBA","1","Kitchen & Dining","Standard","9.5 x 7 x 13.1 in","4.67 lb","https://www.amazon.com/dp/B09SKQ9MT8"
"","","B0CLKNQLP4","KEMETHY 6 Pack Fruit Storage Containers For Fridge With Removable Colanders, Airtight Storage Container, BPA-Free, Dishwasher & Microwave Safe, Keep Berry Fruit Vegetable Food Meat Fresh Longer","KEMETHY","$20.99","1,620","72","$34,004","10/21/2023","$11.41","4.7","73","$9.58","3,419","7","FBA","1","Kitchen & Dining","Standard","7 x 4.5 x 9 in","3.88 lb","https://www.amazon.com/dp/B0CLKNQLP4"
"","","B0B84TH4Z2","Greenby 4 Pack Refrigerator Organizer Bins with Pull-out Drawer Stackable Clear Fridge Drawer Organizer Fruit Vegetable Storage Containers for Kitchen Pantry Organization (2 Large+2 Small)","Greenby","$69.99","473","16","$33,105","07/29/2022","","4.5","171","","17,674","6","FBA","4","Kitchen & Dining","","","","https://www.amazon.com/dp/B0B84TH4Z2"
"","","B0B6TK767D","REALINN Under Sink Organizer, Pull Out Cabinet Organizer 2 Tier Slide Out Sink Shelf Cabinet Storage Shelves, Under Sink Storage for Kitchen Bathroom Cabinet","REALINN","$28.99","41,424","1,459","$1.20M","07/17/2022","","4.4","3,257","","19","7","FBA","6","Kitchen & Dining","","","","https://www.amazon.com/dp/B0B6TK767D"
"","","B0C373LZRH","Moretoes 7 Pack Fridge Organizer Bins with Lids, 3 Sizes Clear Fridge Organizer Stackable BPA-Free Fruit Storage Containers for Fridge, Vegetable, Food, Drinks","Moretoes","$16.99","340","9","$5,777","04/20/2023","$7.71","4.6","241","$9.28","28,658","7","FBA","1","Kitchen & Dining","Standard","8.7 x 1 x 12.6 in","4.38 lb","https://www.amazon.com/dp/B0C373LZRH"
"","","B0B1FP4CT7","Set Of 6 Refrigerator Organizer Bins - Stackable Fridge Organizers with Cutout Handles for Freezer, Kitchen, Countertops, Cabinets - Clear Plastic Pantry Food Storage Rack","Seseno","$17.99","403","7","$7,250","05/15/2022","$7.36","4.7","1,574","$10.63","38,435","6","FBA","1","Kitchen & Dining","Standard","10.35 x 6.42 x 17.32 in","3.85 lb","https://www.amazon.com/dp/B0B1FP4CT7"
"","","B0C4VB3YCW","ClearSpace Plastic Storage Bins with Divider  Perfect Kitchen Organization or Pantry Storage  Fridge Organizer, Pantry Organization and Storage Bins, Cabinet Organizers","ClearSpace","$34.99","743","26","$25,998","05/09/2023","","4.8","1,239","","10,854","7","FBA","3","Kitchen & Dining","","","","https://www.amazon.com/dp/B0C4VB3YCW"
"","","B09TFS3KFY","ClearSpace Plastic Storage Bins  Perfect Kitchen Organization or Pantry Storage  Fridge Organizer, Pantry Organization and Storage Bins, Cabinet Organizers","ClearSpace","$25.99","1,714","64","$44,547","02/24/2022","$15.36","4.8","779","$10.63","3,917","6","FBA","2","Kitchen & Dining","Standard","8.46 x 6.38 x 10.5 in","4 lb","https://www.amazon.com/dp/B09TFS3KFY"
"","","B0BX28XW7J","8pcs Refrigerator Organizer Bins with Lids - Clear Plastic Storage Bins, Stackable Food Fridge Organizers with Cutout Handles, Fruit Vegetable Storage Containers for Kitchen Pantry Organization","PROGULOVER","$33.99","152","9","$5,166","02/27/2023","","4.5","62","","28,747","7","FBA","2","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BX28XW7J"
"","","B0CKY615C4","Large Clear Plastic Storage Bins, Perfect for Kitchen Organization or Pantry Organization and Storage, Fridge Organizer Plastic Bins, Pantry Organization and Storage Bins, Cabinet Organizers","","$39.99","300","10","$11,997","","","5","24","","26,557","","FBA","","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CKY615C4"
